timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,grid.py_pid,grid.py_cpu_pct,grid.py_rss_mb
1782663821.579177,2026-06-28T16:23:41Z,1.3,559.2,3389.2,2434,0.0,15.0
1782663826.579903,2026-06-28T16:23:46Z,1.3,554.2,3394.4,2434,0.0,15.0
1782663831.5806174,2026-06-28T16:23:51Z,1.2,551.5,3397.0,2434,0.0,15.0
1782663836.5813594,2026-06-28T16:23:56Z,1.1,550.5,3398.1,2434,0.0,15.0
1782663841.5821052,2026-06-28T16:24:01Z,1.4,550.8,3397.7,2434,0.0,15.0
1782663846.5828004,2026-06-28T16:24:06Z,1.3,550.9,3397.6,2434,0.0,15.0
1782663851.5835543,2026-06-28T16:24:11Z,1.4,550.4,3398.1,2434,0.0,15.0
1782663856.5841854,2026-06-28T16:24:16Z,1.1,557.6,3391.0,2434,0.0,15.0
1782663861.5849,2026-06-28T16:24:21Z,1.3,554.3,3394.2,2434,0.0,15.0
1782663866.585617,2026-06-28T16:24:26Z,1.2,551.7,3396.8,2434,0.0,15.0
1782663871.5863564,2026-06-28T16:24:31Z,1.3,551.9,3396.6,2434,0.0,15.0
1782663876.5870752,2026-06-28T16:24:36Z,1.1,552.5,3396.0,2434,0.0,15.0
1782663881.587774,2026-06-28T16:24:41Z,1.3,550.6,3397.9,2434,0.2,15.0
1782663886.5885124,2026-06-28T16:24:46Z,1.3,549.3,3399.1,2434,0.0,15.0
1782663891.5892537,2026-06-28T16:24:51Z,1.2,549.8,3398.7,2434,0.0,15.0
1782663896.595521,2026-06-28T16:24:56Z,1.3,551.1,3397.4,2434,0.0,15.0
1782663901.5962532,2026-06-28T16:25:01Z,1.2,552.9,3395.6,2434,0.0,15.0
1782663906.596976,2026-06-28T16:25:06Z,1.3,550.6,3397.9,2434,0.0,15.0
