timestamp_unix,timestamp_iso,direction,size_bytes,cumulative_rx_bytes,cumulative_tx_bytes
1782666369.979,2026-06-28T18:06:09,tx,41,375196,241585
1782666370.203,2026-06-28T18:06:10,rx,65,375261,241585
1782666370.376,2026-06-28T18:06:10,tx,41,375261,241626
1782666370.556,2026-06-28T18:06:10,rx,65,375326,241626
1782666370.772,2026-06-28T18:06:10,tx,41,375326,241667
1782666370.998,2026-06-28T18:06:10,rx,65,375391,241667
1782666371.171,2026-06-28T18:06:11,tx,41,375391,241708
1782666371.353,2026-06-28T18:06:11,rx,65,375456,241708
1782666371.567,2026-06-28T18:06:11,tx,41,375456,241749
1782666371.787,2026-06-28T18:06:11,rx,65,375521,241749
1782666371.998,2026-06-28T18:06:11,tx,41,375521,241790
1782666372.180,2026-06-28T18:06:12,rx,65,375586,241790
1782666372.399,2026-06-28T18:06:12,tx,41,375586,241831
1782666372.626,2026-06-28T18:06:12,rx,65,375651,241831
1782666372.842,2026-06-28T18:06:12,tx,41,375651,241872
1782666373.104,2026-06-28T18:06:13,rx,65,375716,241872
1782666373.276,2026-06-28T18:06:13,tx,41,375716,241913
1782666373.457,2026-06-28T18:06:13,rx,65,375781,241913
1782666373.671,2026-06-28T18:06:13,tx,41,375781,241954
1782666373.897,2026-06-28T18:06:13,rx,65,375846,241954
1782666374.070,2026-06-28T18:06:14,tx,41,375846,241995
1782666374.251,2026-06-28T18:06:14,rx,65,375911,241995
1782666374.854,2026-06-28T18:06:14,tx,41,375911,242036
1782666375.469,2026-06-28T18:06:15,rx,65,375976,242036
1782666375.644,2026-06-28T18:06:15,tx,41,375976,242077
1782666375.825,2026-06-28T18:06:15,rx,65,376041,242077
1782666376.025,2026-06-28T18:06:16,tx,41,376041,242118
1782666376.236,2026-06-28T18:06:16,rx,65,376106,242118
1782666376.409,2026-06-28T18:06:16,tx,41,376106,242159
1782666376.635,2026-06-28T18:06:16,rx,65,376171,242159
1782666376.850,2026-06-28T18:06:16,tx,41,376171,242200
1782666377.032,2026-06-28T18:06:17,rx,65,376236,242200
1782666377.241,2026-06-28T18:06:17,tx,41,376236,242241
1782666377.465,2026-06-28T18:06:17,rx,65,376301,242241
1782666377.683,2026-06-28T18:06:17,tx,41,376301,242282
1782666377.863,2026-06-28T18:06:17,rx,65,376366,242282
1782666378.079,2026-06-28T18:06:18,tx,41,376366,242323
1782666378.332,2026-06-28T18:06:18,rx,65,376431,242323
1782666378.504,2026-06-28T18:06:18,tx,41,376431,242364
1782666378.686,2026-06-28T18:06:18,rx,65,376496,242364
1782666378.900,2026-06-28T18:06:18,tx,41,376496,242405
1782666379.124,2026-06-28T18:06:19,rx,65,376561,242405
1782666379.297,2026-06-28T18:06:19,tx,41,376561,242446
1782666379.479,2026-06-28T18:06:19,rx,65,376626,242446
1782666379.696,2026-06-28T18:06:19,tx,41,376626,242487
1782666379.922,2026-06-28T18:06:19,rx,65,376691,242487
1782666380.094,2026-06-28T18:06:20,tx,41,376691,242528
1782666380.319,2026-06-28T18:06:20,rx,65,376756,242528
1782666380.535,2026-06-28T18:06:20,tx,41,376756,242569
1782666380.715,2026-06-28T18:06:20,rx,65,376821,242569
1782666380.888,2026-06-28T18:06:20,tx,41,376821,242610
1782666381.111,2026-06-28T18:06:21,rx,65,376886,242610
1782666381.326,2026-06-28T18:06:21,tx,41,376886,242651
1782666381.507,2026-06-28T18:06:21,rx,65,376951,242651
1782666381.679,2026-06-28T18:06:21,tx,41,376951,242692
1782666381.906,2026-06-28T18:06:21,rx,65,377016,242692
1782666382.123,2026-06-28T18:06:22,tx,41,377016,242733
1782666382.304,2026-06-28T18:06:22,rx,65,377081,242733
1782666382.560,2026-06-28T18:06:22,tx,41,377081,242774
1782666382.782,2026-06-28T18:06:22,rx,65,377146,242774
1782666382.954,2026-06-28T18:06:22,tx,41,377146,242815
1782666383.137,2026-06-28T18:06:23,rx,65,377211,242815
1782666383.712,2026-06-28T18:06:23,tx,41,377211,242856
1782666384.370,2026-06-28T18:06:24,rx,65,377276,242856
1782666384.546,2026-06-28T18:06:24,tx,41,377276,242897
1782666384.756,2026-06-28T18:06:24,rx,65,377341,242897
1782666384.959,2026-06-28T18:06:24,tx,41,377341,242938
1782666385.140,2026-06-28T18:06:25,rx,65,377406,242938
1782666385.313,2026-06-28T18:06:25,tx,41,377406,242979
1782666385.538,2026-06-28T18:06:25,rx,65,377471,242979
1782666385.753,2026-06-28T18:06:25,tx,41,377471,243020
1782666385.933,2026-06-28T18:06:25,rx,65,377536,243020
1782666386.105,2026-06-28T18:06:26,tx,41,377536,243061
1782666386.330,2026-06-28T18:06:26,rx,65,377601,243061
1782666386.545,2026-06-28T18:06:26,tx,41,377601,243102
1782666386.725,2026-06-28T18:06:26,rx,65,377666,243102
1782666386.897,2026-06-28T18:06:26,tx,41,377666,243143
1782666387.119,2026-06-28T18:06:27,rx,65,377731,243143
1782666387.336,2026-06-28T18:06:27,tx,41,377731,243184
1782666387.519,2026-06-28T18:06:27,rx,65,377796,243184
1782666387.771,2026-06-28T18:06:27,tx,41,377796,243225
1782666387.997,2026-06-28T18:06:27,rx,65,377861,243225
1782666388.170,2026-06-28T18:06:28,tx,41,377861,243266
1782666388.392,2026-06-28T18:06:28,rx,65,377926,243266
1782666388.607,2026-06-28T18:06:28,tx,41,377926,243307
1782666388.787,2026-06-28T18:06:28,rx,65,377991,243307
1782666388.959,2026-06-28T18:06:28,tx,41,377991,243348
1782666389.227,2026-06-28T18:06:29,rx,65,378056,243348
1782666389.444,2026-06-28T18:06:29,tx,41,378056,243389
1782666389.625,2026-06-28T18:06:29,rx,65,378121,243389
1782666389.798,2026-06-28T18:06:29,tx,41,378121,243430
1782666390.021,2026-06-28T18:06:30,rx,65,378186,243430
1782666390.236,2026-06-28T18:06:30,tx,41,378186,243471
1782666390.417,2026-06-28T18:06:30,rx,65,378251,243471
1782666390.590,2026-06-28T18:06:30,tx,41,378251,243512
1782666390.814,2026-06-28T18:06:30,rx,65,378316,243512
1782666391.029,2026-06-28T18:06:31,tx,41,378316,243553
1782666391.256,2026-06-28T18:06:31,rx,65,378381,243553
1782666391.429,2026-06-28T18:06:31,tx,41,378381,243594
1782666391.611,2026-06-28T18:06:31,rx,65,378446,243594
1782666391.828,2026-06-28T18:06:31,tx,41,378446,243635
1782666392.434,2026-06-28T18:06:32,rx,65,378511,243635
1782666393.030,2026-06-28T18:06:33,tx,41,378511,243676
1782666393.216,2026-06-28T18:06:33,rx,65,378576,243676
1782666393.392,2026-06-28T18:06:33,tx,41,378576,243717
1782666393.604,2026-06-28T18:06:33,rx,65,378641,243717
1782666393.806,2026-06-28T18:06:33,tx,41,378641,243758
1782666393.987,2026-06-28T18:06:33,rx,65,378706,243758
1782666394.160,2026-06-28T18:06:34,tx,41,378706,243799
1782666394.420,2026-06-28T18:06:34,rx,65,378771,243799
1782666394.639,2026-06-28T18:06:34,tx,41,378771,243840
1782666394.821,2026-06-28T18:06:34,rx,65,378836,243840
1782666394.994,2026-06-28T18:06:34,tx,41,378836,243881
1782666395.221,2026-06-28T18:06:35,rx,65,378901,243881
1782666395.436,2026-06-28T18:06:35,tx,41,378901,243922
1782666395.663,2026-06-28T18:06:35,rx,65,378966,243922
1782666395.836,2026-06-28T18:06:35,tx,41,378966,243963
1782666396.016,2026-06-28T18:06:36,rx,65,379031,243963
1782666396.232,2026-06-28T18:06:36,tx,41,379031,244004
1782666396.457,2026-06-28T18:06:36,rx,65,379096,244004
1782666396.629,2026-06-28T18:06:36,tx,41,379096,244045
1782666396.811,2026-06-28T18:06:36,rx,65,379161,244045
1782666397.028,2026-06-28T18:06:37,tx,41,379161,244086
1782666397.252,2026-06-28T18:06:37,rx,65,379226,244086
1782666397.467,2026-06-28T18:06:37,tx,41,379226,244127
1782666397.647,2026-06-28T18:06:37,rx,65,379291,244127
1782666397.842,2026-06-28T18:06:37,tx,41,379291,244168
1782666398.064,2026-06-28T18:06:38,rx,65,379356,244168
1782666398.279,2026-06-28T18:06:38,tx,41,379356,244209
1782666398.461,2026-06-28T18:06:38,rx,65,379421,244209
1782666398.633,2026-06-28T18:06:38,tx,41,379421,244250
1782666398.859,2026-06-28T18:06:38,rx,65,379486,244250
1782666399.077,2026-06-28T18:06:39,tx,41,379486,244291
1782666399.305,2026-06-28T18:06:39,rx,65,379551,244291
1782666399.478,2026-06-28T18:06:39,tx,41,379551,244332
1782666399.695,2026-06-28T18:06:39,rx,65,379616,244332
1782666399.910,2026-06-28T18:06:39,tx,41,379616,244373
1782666400.135,2026-06-28T18:06:40,rx,65,379681,244373
1782666400.308,2026-06-28T18:06:40,tx,41,379681,244414
1782666400.489,2026-06-28T18:06:40,rx,65,379746,244414
1782666400.704,2026-06-28T18:06:40,tx,41,379746,244455
1782666401.309,2026-06-28T18:06:41,rx,65,379811,244455
1782666401.482,2026-06-28T18:06:41,tx,41,379811,244496
1782666401.663,2026-06-28T18:06:41,rx,65,379876,244496
1782666401.880,2026-06-28T18:06:41,tx,41,379876,244537
1782666402.090,2026-06-28T18:06:42,rx,65,379941,244537
1782666402.668,2026-06-28T18:06:42,tx,41,379941,244578
1782666402.849,2026-06-28T18:06:42,rx,65,380006,244578
1782666403.053,2026-06-28T18:06:43,tx,41,380006,244619
1782666403.281,2026-06-28T18:06:43,rx,65,380071,244619
1782666403.483,2026-06-28T18:06:43,tx,41,380071,244660
1782666403.706,2026-06-28T18:06:43,rx,65,380136,244660
1782666403.879,2026-06-28T18:06:43,tx,41,380136,244701
1782666404.059,2026-06-28T18:06:44,rx,65,380201,244701
1782666404.278,2026-06-28T18:06:44,tx,41,380201,244742
1782666404.506,2026-06-28T18:06:44,rx,65,380266,244742
1782666404.678,2026-06-28T18:06:44,tx,41,380266,244783
1782666404.896,2026-06-28T18:06:44,rx,65,380331,244783
1782666405.111,2026-06-28T18:06:45,tx,41,380331,244824
1782666405.335,2026-06-28T18:06:45,rx,65,380396,244824
1782666405.508,2026-06-28T18:06:45,tx,41,380396,244865
1782666405.690,2026-06-28T18:06:45,rx,65,380461,244865
1782666405.905,2026-06-28T18:06:45,tx,41,380461,244906
1782666406.130,2026-06-28T18:06:46,rx,65,380526,244906
1782666406.302,2026-06-28T18:06:46,tx,41,380526,244947
1782666406.528,2026-06-28T18:06:46,rx,65,380591,244947
1782666406.746,2026-06-28T18:06:46,tx,41,380591,244988
1782666406.926,2026-06-28T18:06:46,rx,65,380656,244988
1782666407.141,2026-06-28T18:06:47,tx,41,380656,245029
1782666407.363,2026-06-28T18:06:47,rx,65,380721,245029
1782666407.536,2026-06-28T18:06:47,tx,41,380721,245070
1782666407.717,2026-06-28T18:06:47,rx,65,380786,245070
1782666407.932,2026-06-28T18:06:47,tx,41,380786,245111
1782666408.159,2026-06-28T18:06:48,rx,65,380851,245111
1782666408.374,2026-06-28T18:06:48,tx,41,380851,245152
1782666408.555,2026-06-28T18:06:48,rx,65,380916,245152
1782666408.771,2026-06-28T18:06:48,tx,41,380916,245193
1782666408.994,2026-06-28T18:06:48,rx,65,380981,245193
1782666409.166,2026-06-28T18:06:49,tx,41,380981,245234
1782666409.348,2026-06-28T18:06:49,rx,65,381046,245234
1782666409.562,2026-06-28T18:06:49,tx,41,381046,245275
1782666409.793,2026-06-28T18:06:49,rx,65,381111,245275
1782666409.965,2026-06-28T18:06:49,tx,41,381111,245316
1782666410.624,2026-06-28T18:06:50,rx,65,381176,245316
1782666410.839,2026-06-28T18:06:50,tx,41,381176,245357
1782666411.024,2026-06-28T18:06:51,rx,65,381241,245357
1782666411.197,2026-06-28T18:06:51,tx,41,381241,245398
1782666411.408,2026-06-28T18:06:51,rx,65,381306,245398
1782666411.625,2026-06-28T18:06:51,tx,41,381306,245439
1782666411.807,2026-06-28T18:06:51,rx,65,381371,245439
1782666412.385,2026-06-28T18:06:52,tx,41,381371,245480
1782666412.614,2026-06-28T18:06:52,rx,65,381436,245480
1782666412.791,2026-06-28T18:06:52,tx,41,381436,245521
1782666412.972,2026-06-28T18:06:52,rx,65,381501,245521
1782666413.175,2026-06-28T18:06:53,tx,41,381501,245562
1782666413.396,2026-06-28T18:06:53,rx,65,381566,245562
1782666413.611,2026-06-28T18:06:53,tx,41,381566,245603
1782666413.793,2026-06-28T18:06:53,rx,65,381631,245603
1782666414.011,2026-06-28T18:06:54,tx,41,381631,245644
1782666414.236,2026-06-28T18:06:54,rx,65,381696,245644
1782666414.409,2026-06-28T18:06:54,tx,41,381696,245685
1782666414.631,2026-06-28T18:06:54,rx,65,381761,245685
1782666414.845,2026-06-28T18:06:54,tx,41,381761,245726
1782666415.026,2026-06-28T18:06:55,rx,65,381826,245726
1782666415.198,2026-06-28T18:06:55,tx,41,381826,245767
1782666415.458,2026-06-28T18:06:55,rx,65,381891,245767
1782666415.675,2026-06-28T18:06:55,tx,41,381891,245808
1782666415.855,2026-06-28T18:06:55,rx,65,381956,245808
1782666416.028,2026-06-28T18:06:56,tx,41,381956,245849
1782666416.251,2026-06-28T18:06:56,rx,65,382021,245849
1782666416.468,2026-06-28T18:06:56,tx,41,382021,245890
1782666416.649,2026-06-28T18:06:56,rx,65,382086,245890
1782666416.864,2026-06-28T18:06:56,tx,41,382086,245931
1782666417.089,2026-06-28T18:06:57,rx,65,382151,245931
1782666417.261,2026-06-28T18:06:57,tx,41,382151,245972
1782666417.487,2026-06-28T18:06:57,rx,65,382216,245972
1782666417.703,2026-06-28T18:06:57,tx,41,382216,246013
1782666417.884,2026-06-28T18:06:57,rx,65,382281,246013
1782666418.057,2026-06-28T18:06:58,tx,41,382281,246054
1782666418.279,2026-06-28T18:06:58,rx,65,382346,246054
1782666418.498,2026-06-28T18:06:58,tx,41,382346,246095
1782666418.680,2026-06-28T18:06:58,rx,65,382411,246095
1782666418.886,2026-06-28T18:06:58,tx,41,382411,246136
1782666419.492,2026-06-28T18:06:59,rx,65,382476,246136
1782666419.706,2026-06-28T18:06:59,tx,41,382476,246177
1782666419.891,2026-06-28T18:06:59,rx,65,382541,246177
1782666420.063,2026-06-28T18:07:00,tx,41,382541,246218
1782666420.271,2026-06-28T18:07:00,rx,65,382606,246218
1782666420.488,2026-06-28T18:07:00,tx,41,382606,246259
1782666420.706,2026-06-28T18:07:00,rx,65,382671,246259
1782666420.879,2026-06-28T18:07:00,tx,41,382671,246300
1782666421.105,2026-06-28T18:07:01,rx,65,382736,246300
1782666421.324,2026-06-28T18:07:01,tx,41,382736,246341
1782666421.549,2026-06-28T18:07:01,rx,65,382801,246341
1782666422.127,2026-06-28T18:07:02,tx,41,382801,246382
1782666422.307,2026-06-28T18:07:02,rx,65,382866,246382
1782666422.483,2026-06-28T18:07:02,tx,41,382866,246423
1782666422.707,2026-06-28T18:07:02,rx,65,382931,246423
1782666422.911,2026-06-28T18:07:02,tx,41,382931,246464
1782666423.092,2026-06-28T18:07:03,rx,65,382996,246464
1782666423.265,2026-06-28T18:07:03,tx,41,382996,246505
1782666423.492,2026-06-28T18:07:03,rx,65,383061,246505
1782666423.710,2026-06-28T18:07:03,tx,41,383061,246546
1782666423.891,2026-06-28T18:07:03,rx,65,383126,246546
1782666424.093,2026-06-28T18:07:04,tx,41,383126,246587
1782666424.315,2026-06-28T18:07:04,rx,65,383191,246587
1782666424.529,2026-06-28T18:07:04,tx,41,383191,246628
1782666424.710,2026-06-28T18:07:04,rx,65,383256,246628
1782666424.884,2026-06-28T18:07:04,tx,41,383256,246669
1782666425.111,2026-06-28T18:07:05,rx,65,383321,246669
1782666425.328,2026-06-28T18:07:05,tx,41,383321,246710
1782666425.551,2026-06-28T18:07:05,rx,65,383386,246710
1782666425.724,2026-06-28T18:07:05,tx,41,383386,246751
1782666425.929,2026-06-28T18:07:05,rx,65,383451,246751
1782666426.147,2026-06-28T18:07:06,tx,41,383451,246792
1782666426.371,2026-06-28T18:07:06,rx,65,383516,246792
1782666426.585,2026-06-28T18:07:06,tx,41,383516,246833
1782666426.767,2026-06-28T18:07:06,rx,65,383581,246833
1782666426.939,2026-06-28T18:07:06,tx,41,383581,246874
1782666427.164,2026-06-28T18:07:07,rx,65,383646,246874
1782666427.381,2026-06-28T18:07:07,tx,41,383646,246915
1782666427.562,2026-06-28T18:07:07,rx,65,383711,246915
1782666427.735,2026-06-28T18:07:07,tx,41,383711,246956
1782666427.957,2026-06-28T18:07:07,rx,65,383776,246956
1782666428.175,2026-06-28T18:07:08,tx,41,383776,246997
1782666428.357,2026-06-28T18:07:08,rx,65,383841,246997
1782666428.529,2026-06-28T18:07:08,tx,41,383841,247038
1782666429.155,2026-06-28T18:07:09,rx,65,383906,247038
1782666429.402,2026-06-28T18:07:09,tx,41,383906,247079
1782666429.610,2026-06-28T18:07:09,rx,65,383971,247079
1782666429.783,2026-06-28T18:07:09,tx,41,383971,247120
1782666429.965,2026-06-28T18:07:09,rx,65,384036,247120
1782666430.183,2026-06-28T18:07:10,tx,41,384036,247161
1782666430.410,2026-06-28T18:07:10,rx,65,384101,247161
1782666430.583,2026-06-28T18:07:10,tx,41,384101,247202
1782666430.764,2026-06-28T18:07:10,rx,65,384166,247202
1782666430.983,2026-06-28T18:07:10,tx,41,384166,247243
1782666431.249,2026-06-28T18:07:11,rx,65,384231,247243
1782666431.825,2026-06-28T18:07:11,tx,41,384231,247284
1782666432.006,2026-06-28T18:07:12,rx,65,384296,247284
1782666432.181,2026-06-28T18:07:12,tx,41,384296,247325
1782666432.408,2026-06-28T18:07:12,rx,65,384361,247325
1782666432.612,2026-06-28T18:07:12,tx,41,384361,247366
1782666432.839,2026-06-28T18:07:12,rx,65,384426,247366
1782666433.012,2026-06-28T18:07:13,tx,41,384426,247407
1782666433.193,2026-06-28T18:07:13,rx,65,384491,247407
1782666433.410,2026-06-28T18:07:13,tx,41,384491,247448
1782666433.630,2026-06-28T18:07:13,rx,65,384556,247448
1782666433.802,2026-06-28T18:07:13,tx,41,384556,247489
1782666433.983,2026-06-28T18:07:13,rx,65,384621,247489
1782666434.196,2026-06-28T18:07:14,tx,41,384621,247530
1782666434.422,2026-06-28T18:07:14,rx,65,384686,247530
1782666434.635,2026-06-28T18:07:14,tx,41,384686,247571
1782666434.818,2026-06-28T18:07:14,rx,65,384751,247571
1782666435.036,2026-06-28T18:07:15,tx,41,384751,247612
1782666435.257,2026-06-28T18:07:15,rx,65,384816,247612
1782666435.430,2026-06-28T18:07:15,tx,41,384816,247653
1782666435.611,2026-06-28T18:07:15,rx,65,384881,247653
1782666435.828,2026-06-28T18:07:15,tx,41,384881,247694
1782666436.055,2026-06-28T18:07:16,rx,65,384946,247694
1782666436.268,2026-06-28T18:07:16,tx,41,384946,247735
1782666436.532,2026-06-28T18:07:16,rx,65,385011,247735
1782666436.705,2026-06-28T18:07:16,tx,41,385011,247776
1782666436.886,2026-06-28T18:07:16,rx,65,385076,247776
1782666437.103,2026-06-28T18:07:17,tx,41,385076,247817
1782666437.705,2026-06-28T18:07:17,rx,65,385141,247817
1782666437.877,2026-06-28T18:07:17,tx,41,385141,247858
1782666438.061,2026-06-28T18:07:18,rx,65,385206,247858
1782666438.278,2026-06-28T18:07:18,tx,41,385206,247899
1782666438.491,2026-06-28T18:07:18,rx,65,385271,247899
1782666438.663,2026-06-28T18:07:18,tx,41,385271,247940
1782666438.844,2026-06-28T18:07:18,rx,65,385336,247940
1782666439.058,2026-06-28T18:07:19,tx,41,385336,247981
1782666439.278,2026-06-28T18:07:19,rx,65,385401,247981
1782666439.450,2026-06-28T18:07:19,tx,41,385401,248022
1782666439.631,2026-06-28T18:07:19,rx,65,385466,248022
1782666439.885,2026-06-28T18:07:19,tx,41,385466,248063
1782666440.111,2026-06-28T18:07:20,rx,65,385531,248063
1782666440.328,2026-06-28T18:07:20,tx,41,385531,248104
1782666440.555,2026-06-28T18:07:20,rx,65,385596,248104
1782666440.727,2026-06-28T18:07:20,tx,41,385596,248145
1782666440.908,2026-06-28T18:07:20,rx,65,385661,248145
1782666441.484,2026-06-28T18:07:21,tx,41,385661,248186
1782666441.742,2026-06-28T18:07:21,rx,65,385726,248186
1782666441.918,2026-06-28T18:07:21,tx,41,385726,248227
1782666442.098,2026-06-28T18:07:22,rx,65,385791,248227
1782666442.302,2026-06-28T18:07:22,tx,41,385791,248268
1782666442.528,2026-06-28T18:07:22,rx,65,385856,248268
1782666442.701,2026-06-28T18:07:22,tx,41,385856,248309
1782666442.882,2026-06-28T18:07:22,rx,65,385921,248309
1782666443.097,2026-06-28T18:07:23,tx,41,385921,248350
1782666443.321,2026-06-28T18:07:23,rx,65,385986,248350
1782666443.493,2026-06-28T18:07:23,tx,41,385986,248391
1782666443.674,2026-06-28T18:07:23,rx,65,386051,248391
1782666443.888,2026-06-28T18:07:23,tx,41,386051,248432
1782666444.114,2026-06-28T18:07:24,rx,65,386116,248432
1782666444.286,2026-06-28T18:07:24,tx,41,386116,248473
1782666444.515,2026-06-28T18:07:24,rx,65,386181,248473
1782666444.732,2026-06-28T18:07:24,tx,41,386181,248514
1782666444.913,2026-06-28T18:07:24,rx,65,386246,248514
1782666445.154,2026-06-28T18:07:25,tx,41,386246,248555
1782666445.380,2026-06-28T18:07:25,rx,65,386311,248555
1782666445.553,2026-06-28T18:07:25,tx,41,386311,248596
1782666445.734,2026-06-28T18:07:25,rx,65,386376,248596
1782666445.948,2026-06-28T18:07:25,tx,41,386376,248637
1782666446.170,2026-06-28T18:07:26,rx,65,386441,248637
1782666446.343,2026-06-28T18:07:26,tx,41,386441,248678
1782666446.525,2026-06-28T18:07:26,rx,65,386506,248678
1782666446.743,2026-06-28T18:07:26,tx,41,386506,248719
1782666447.404,2026-06-28T18:07:27,rx,65,386571,248719
1782666447.576,2026-06-28T18:07:27,tx,41,386571,248760
1782666447.788,2026-06-28T18:07:27,rx,65,386636,248760
1782666448.007,2026-06-28T18:07:28,tx,41,386636,248801
1782666448.188,2026-06-28T18:07:28,rx,65,386701,248801
1782666448.360,2026-06-28T18:07:28,tx,41,386701,248842
1782666448.584,2026-06-28T18:07:28,rx,65,386766,248842
1782666448.796,2026-06-28T18:07:28,tx,41,386766,248883
1782666448.977,2026-06-28T18:07:28,rx,65,386831,248883
1782666449.150,2026-06-28T18:07:29,tx,41,386831,248924
1782666449.377,2026-06-28T18:07:29,rx,65,386896,248924
1782666449.593,2026-06-28T18:07:29,tx,41,386896,248965
1782666449.774,2026-06-28T18:07:29,rx,65,386961,248965
1782666449.998,2026-06-28T18:07:29,tx,41,386961,249006
1782666450.220,2026-06-28T18:07:30,rx,65,387026,249006
1782666450.421,2026-06-28T18:07:30,tx,41,387026,249047
1782666450.602,2026-06-28T18:07:30,rx,65,387091,249047
1782666451.190,2026-06-28T18:07:31,tx,41,387091,249088
1782666451.416,2026-06-28T18:07:31,rx,65,387156,249088
1782666451.592,2026-06-28T18:07:31,tx,41,387156,249129
1782666451.818,2026-06-28T18:07:31,rx,65,387221,249129
1782666452.021,2026-06-28T18:07:32,tx,41,387221,249170
1782666452.234,2026-06-28T18:07:32,rx,65,387286,249170
1782666452.406,2026-06-28T18:07:32,tx,41,387286,249211
1782666452.633,2026-06-28T18:07:32,rx,65,387351,249211
1782666452.850,2026-06-28T18:07:32,tx,41,387351,249252
1782666453.032,2026-06-28T18:07:33,rx,65,387416,249252
1782666453.204,2026-06-28T18:07:33,tx,41,387416,249293
1782666453.429,2026-06-28T18:07:33,rx,65,387481,249293
1782666453.640,2026-06-28T18:07:33,tx,41,387481,249334
1782666453.822,2026-06-28T18:07:33,rx,65,387546,249334
1782666453.994,2026-06-28T18:07:33,tx,41,387546,249375
1782666454.215,2026-06-28T18:07:34,rx,65,387611,249375
1782666454.432,2026-06-28T18:07:34,tx,41,387611,249416
1782666454.613,2026-06-28T18:07:34,rx,65,387676,249416
1782666454.832,2026-06-28T18:07:34,tx,41,387676,249457
1782666455.058,2026-06-28T18:07:35,rx,65,387741,249457
1782666455.231,2026-06-28T18:07:35,tx,41,387741,249498
1782666455.833,2026-06-28T18:07:35,rx,65,387806,249498
1782666456.073,2026-06-28T18:07:36,tx,41,387806,249539
1782666456.257,2026-06-28T18:07:36,rx,65,387871,249539
1782666456.429,2026-06-28T18:07:36,tx,41,387871,249580
1782666456.643,2026-06-28T18:07:36,rx,65,387936,249580
1782666456.861,2026-06-28T18:07:36,tx,41,387936,249621
1782666457.042,2026-06-28T18:07:37,rx,65,388001,249621
1782666457.215,2026-06-28T18:07:37,tx,41,388001,249662
1782666457.473,2026-06-28T18:07:37,rx,65,388066,249662
1782666457.691,2026-06-28T18:07:37,tx,41,388066,249703
1782666457.873,2026-06-28T18:07:37,rx,65,388131,249703
1782666458.045,2026-06-28T18:07:38,tx,41,388131,249744
1782666458.268,2026-06-28T18:07:38,rx,65,388196,249744
1782666458.480,2026-06-28T18:07:38,tx,41,388196,249785
1782666458.706,2026-06-28T18:07:38,rx,65,388261,249785
1782666458.880,2026-06-28T18:07:38,tx,41,388261,249826
1782666459.061,2026-06-28T18:07:39,rx,65,388326,249826
1782666459.278,2026-06-28T18:07:39,tx,41,388326,249867
1782666459.498,2026-06-28T18:07:39,rx,65,388391,249867
1782666460.094,2026-06-28T18:07:40,tx,41,388391,249908
1782666460.274,2026-06-28T18:07:40,rx,65,388456,249908
1782666460.454,2026-06-28T18:07:40,tx,41,388456,249949
1782666460.680,2026-06-28T18:07:40,rx,65,388521,249949
1782666460.879,2026-06-28T18:07:40,tx,41,388521,249990
1782666461.060,2026-06-28T18:07:41,rx,65,388586,249990
1782666461.255,2026-06-28T18:07:41,tx,41,388586,250031
1782666461.477,2026-06-28T18:07:41,rx,65,388651,250031
1782666461.695,2026-06-28T18:07:41,tx,41,388651,250072
1782666461.877,2026-06-28T18:07:41,rx,65,388716,250072
1782666462.050,2026-06-28T18:07:42,tx,41,388716,250113
1782666462.276,2026-06-28T18:07:42,rx,65,388781,250113
1782666462.494,2026-06-28T18:07:42,tx,41,388781,250154
1782666462.754,2026-06-28T18:07:42,rx,65,388846,250154
1782666462.927,2026-06-28T18:07:42,tx,41,388846,250195
1782666463.108,2026-06-28T18:07:43,rx,65,388911,250195
1782666463.321,2026-06-28T18:07:43,tx,41,388911,250236
1782666463.545,2026-06-28T18:07:43,rx,65,388976,250236
1782666463.717,2026-06-28T18:07:43,tx,41,388976,250277
1782666463.899,2026-06-28T18:07:43,rx,65,389041,250277
1782666464.117,2026-06-28T18:07:44,tx,41,389041,250318
1782666464.343,2026-06-28T18:07:44,rx,65,389106,250318
1782666464.561,2026-06-28T18:07:44,tx,41,389106,250359
1782666464.742,2026-06-28T18:07:44,rx,65,389171,250359
1782666464.914,2026-06-28T18:07:44,tx,41,389171,250400
1782666465.528,2026-06-28T18:07:45,rx,65,389236,250400
1782666465.740,2026-06-28T18:07:45,tx,41,389236,250441
1782666465.923,2026-06-28T18:07:45,rx,65,389301,250441
1782666466.095,2026-06-28T18:07:46,tx,41,389301,250482
1782666466.308,2026-06-28T18:07:46,rx,65,389366,250482
1782666466.569,2026-06-28T18:07:46,tx,41,389366,250523
1782666466.792,2026-06-28T18:07:46,rx,65,389431,250523
1782666466.964,2026-06-28T18:07:46,tx,41,389431,250564
1782666467.147,2026-06-28T18:07:47,rx,65,389496,250564
1782666467.365,2026-06-28T18:07:47,tx,41,389496,250605
1782666467.592,2026-06-28T18:07:47,rx,65,389561,250605
1782666467.764,2026-06-28T18:07:47,tx,41,389561,250646
1782666467.965,2026-06-28T18:07:47,rx,65,389626,250646
1782666468.178,2026-06-28T18:07:48,tx,41,389626,250687
1782666468.402,2026-06-28T18:07:48,rx,65,389691,250687
1782666468.575,2026-06-28T18:07:48,tx,41,389691,250728
1782666468.755,2026-06-28T18:07:48,rx,65,389756,250728
1782666469.359,2026-06-28T18:07:49,tx,41,389756,250769
1782666469.582,2026-06-28T18:07:49,rx,65,389821,250769
