timestamp_unix,timestamp_iso,cmd,bursts,success,transmit_ms,read_ms,pandapower_ms,cycle_ms
1782664844.643,2026-06-28T17:40:44,HIGHER,1,1,9.595,0.007,43.446,43.581
1782664848.740,2026-06-28T17:40:48,LOWER,1,1,9.293,0.008,43.290,43.439
1782664852.743,2026-06-28T17:40:52,HIGHER,1,1,11.291,0.007,43.423,43.557
1782664856.832,2026-06-28T17:40:56,LOWER,1,1,3.303,0.008,44.345,44.490
1782664860.886,2026-06-28T17:41:00,HIGHER,1,1,9.745,0.008,42.938,43.067
1782664864.987,2026-06-28T17:41:04,LOWER,1,1,10.721,0.008,43.433,43.567
1782664868.990,2026-06-28T17:41:08,HIGHER,1,1,9.485,0.007,43.546,43.680
1782664873.077,2026-06-28T17:41:13,LOWER,1,1,3.692,0.008,41.541,41.663
1782664877.171,2026-06-28T17:41:17,HIGHER,1,1,9.437,0.007,43.524,43.638
1782664881.273,2026-06-28T17:41:21,HIGHER,2,1,14.379,0.008,43.586,43.701
1782664885.347,2026-06-28T17:41:25,LOWER,1,1,4.173,0.006,28.540,28.639
1782664889.416,2026-06-28T17:41:29,LOWER,1,1,8.347,0.008,43.782,43.916
1782664893.510,2026-06-28T17:41:33,LOWER,1,1,7.607,0.007,41.084,41.213
1782664897.554,2026-06-28T17:41:37,LOWER,1,1,3.415,0.007,43.233,43.346
1782664901.651,2026-06-28T17:41:41,HIGHER,2,1,10.098,0.007,43.513,43.648
1782664905.752,2026-06-28T17:41:45,HIGHER,2,1,13.338,0.007,43.739,43.854
1782664909.844,2026-06-28T17:41:49,LOWER,1,1,6.767,0.008,43.308,43.447
1782664913.933,2026-06-28T17:41:53,LOWER,1,1,3.578,0.008,44.802,44.938
1782664918.029,2026-06-28T17:41:58,LOWER,1,1,9.165,0.007,43.843,43.976
1782664922.120,2026-06-28T17:42:02,HIGHER,1,1,5.263,0.008,43.155,43.288
1782664926.214,2026-06-28T17:42:06,LOWER,1,1,6.970,0.009,44.139,44.275
1782664930.307,2026-06-28T17:42:10,HIGHER,1,1,8.806,0.008,43.978,44.099
1782664934.400,2026-06-28T17:42:14,LOWER,1,1,4.982,0.007,43.943,44.077
1782664938.444,2026-06-28T17:42:18,HIGHER,1,1,3.435,0.007,43.801,43.934
1782664942.533,2026-06-28T17:42:22,LOWER,1,1,3.659,0.007,43.545,43.682
1782664946.627,2026-06-28T17:42:26,HIGHER,1,1,5.689,0.009,43.812,43.950
1782664950.720,2026-06-28T17:42:30,LOWER,1,1,9.552,0.009,43.481,43.603
1782664954.815,2026-06-28T17:42:34,HIGHER,1,1,8.714,0.008,43.175,43.311
1782664958.904,2026-06-28T17:42:38,LOWER,1,1,3.648,0.008,43.858,43.994
1782664962.996,2026-06-28T17:42:42,HIGHER,1,1,3.656,0.008,43.916,44.052
1782664967.086,2026-06-28T17:42:47,LOWER,1,1,6.646,0.007,43.057,43.194
1782664971.179,2026-06-28T17:42:51,HIGHER,1,1,9.587,0.007,43.433,43.568
1782664975.283,2026-06-28T17:42:55,LOWER,1,1,14.786,0.008,43.964,44.102
1782664979.237,2026-06-28T17:42:59,HIGHER,1,1,11.496,0.008,43.884,44.019
1782664983.333,2026-06-28T17:43:03,LOWER,1,1,9.178,0.007,44.157,44.293
1782664987.425,2026-06-28T17:43:07,HIGHER,1,1,3.685,0.008,44.223,44.363
1782664991.521,2026-06-28T17:43:11,HIGHER,2,1,9.856,0.007,44.048,44.165
1782664995.616,2026-06-28T17:43:15,LOWER,1,1,9.284,0.007,43.842,43.978
1782664999.708,2026-06-28T17:43:19,LOWER,1,1,3.151,0.008,43.813,43.950
1782665003.803,2026-06-28T17:43:23,LOWER,1,1,9.912,0.007,43.822,43.961
1782665007.895,2026-06-28T17:43:27,HIGHER,1,1,7.627,0.007,43.373,43.508
1782665011.993,2026-06-28T17:43:31,LOWER,1,1,9.808,0.008,43.969,44.105
1782665016.043,2026-06-28T17:43:36,LOWER,1,1,7.531,0.008,43.535,43.651
1782665020.143,2026-06-28T17:43:40,HIGHER,2,1,11.475,0.008,43.925,44.061
1782665024.235,2026-06-28T17:43:44,LOWER,1,1,3.239,0.008,44.161,44.296
1782665028.324,2026-06-28T17:43:48,HIGHER,1,1,3.474,0.007,44.788,44.926
1782665032.414,2026-06-28T17:43:52,LOWER,1,1,4.333,0.009,43.258,43.396
1782665036.506,2026-06-28T17:43:56,HIGHER,1,1,6.656,0.008,43.258,43.395
1782665040.597,2026-06-28T17:44:00,LOWER,1,1,6.325,0.008,43.083,43.217
1782665044.687,2026-06-28T17:44:04,HIGHER,1,1,9.536,0.008,42.996,43.115
1782665048.782,2026-06-28T17:44:08,LOWER,1,1,9.286,0.008,43.286,43.421
1782665052.879,2026-06-28T17:44:12,HIGHER,1,1,9.425,0.008,44.058,44.196
1782665056.933,2026-06-28T17:44:16,LOWER,1,1,9.550,0.009,44.050,44.189
1782665060.935,2026-06-28T17:44:20,HIGHER,1,1,9.495,0.009,44.973,45.108
1782665065.030,2026-06-28T17:44:25,LOWER,1,1,6.375,0.008,44.793,44.930
1782665069.122,2026-06-28T17:44:29,HIGHER,1,1,3.164,0.008,41.966,42.097
1782665073.210,2026-06-28T17:44:33,LOWER,1,1,3.226,0.008,43.958,44.094
1782665077.313,2026-06-28T17:44:37,HIGHER,1,1,9.015,0.008,49.224,49.360
1782665081.411,2026-06-28T17:44:41,LOWER,1,1,13.366,0.008,42.922,43.041
1782665085.511,2026-06-28T17:44:45,HIGHER,1,1,14.715,0.007,43.330,43.462
1782665089.609,2026-06-28T17:44:49,LOWER,1,1,10.518,0.008,43.851,43.966
1782665093.658,2026-06-28T17:44:53,HIGHER,1,1,6.363,0.007,44.024,44.158
1782665097.762,2026-06-28T17:44:57,LOWER,1,1,15.061,0.008,44.140,44.333
1782665101.756,2026-06-28T17:45:01,LOWER,1,1,3.364,0.009,44.253,44.369
1782665105.855,2026-06-28T17:45:05,HIGHER,2,1,13.721,0.008,43.886,44.023
1782665109.947,2026-06-28T17:45:09,LOWER,1,1,9.327,0.008,43.802,43.936
1782665114.036,2026-06-28T17:45:14,HIGHER,1,1,3.244,0.008,41.732,41.856
1782665118.132,2026-06-28T17:45:18,LOWER,1,1,8.520,0.008,44.097,44.232
1782665122.229,2026-06-28T17:45:22,HIGHER,1,1,9.283,0.008,44.267,44.403
1782665126.327,2026-06-28T17:45:26,LOWER,1,1,9.273,0.008,44.432,44.569
1782665130.382,2026-06-28T17:45:30,LOWER,1,1,9.657,0.008,44.280,44.396
1782665134.482,2026-06-28T17:45:34,HIGHER,2,1,11.526,0.008,44.527,44.662
1782665138.570,2026-06-28T17:45:38,LOWER,1,1,3.263,0.007,43.848,43.984
1782665142.656,2026-06-28T17:45:42,HIGHER,1,1,3.152,0.008,43.213,43.349
1782665146.751,2026-06-28T17:45:46,LOWER,1,1,9.643,0.008,43.300,43.436
1782665150.848,2026-06-28T17:45:50,HIGHER,1,1,8.322,0.007,44.237,44.354
1782665154.943,2026-06-28T17:45:54,LOWER,1,1,9.613,0.008,43.130,43.262
1782665159.033,2026-06-28T17:45:59,HIGHER,1,1,6.825,0.007,43.158,43.294
1782665163.125,2026-06-28T17:46:03,LOWER,1,1,8.910,0.008,43.210,43.344
1782665167.219,2026-06-28T17:46:07,HIGHER,1,1,8.544,0.008,43.306,43.441
1782665171.269,2026-06-28T17:46:11,LOWER,1,1,7.701,0.007,43.286,43.422
1782665175.368,2026-06-28T17:46:15,HIGHER,1,1,11.345,0.006,43.361,43.494
1782665179.458,2026-06-28T17:46:19,LOWER,1,1,3.190,0.008,43.157,43.290
1782665183.545,2026-06-28T17:46:23,HIGHER,1,1,3.254,0.008,42.906,43.043
1782665187.635,2026-06-28T17:46:27,LOWER,1,1,6.435,0.007,43.255,43.394
1782665191.726,2026-06-28T17:46:31,HIGHER,1,1,9.334,0.008,43.234,43.368
1782665195.822,2026-06-28T17:46:35,HIGHER,2,1,7.946,0.008,43.470,43.583
1782665199.915,2026-06-28T17:46:39,LOWER,1,1,9.840,0.008,43.225,43.361
1782665204.002,2026-06-28T17:46:44,LOWER,1,1,3.631,0.009,41.718,41.850
1782665208.098,2026-06-28T17:46:48,LOWER,1,1,9.381,0.008,43.133,43.268
1782665212.142,2026-06-28T17:46:52,LOWER,1,1,3.336,0.008,43.144,43.256
1782665216.238,2026-06-28T17:46:56,HIGHER,2,1,12.960,0.008,43.871,44.009
1782665220.236,2026-06-28T17:47:00,HIGHER,2,1,8.855,0.008,44.197,44.313
1782665224.335,2026-06-28T17:47:04,LOWER,1,1,10.597,0.008,44.240,44.379
1782665228.334,2026-06-28T17:47:08,LOWER,1,1,9.304,0.009,44.040,44.178
1782665232.431,2026-06-28T17:47:12,LOWER,1,1,9.854,0.008,44.065,44.200
1782665236.523,2026-06-28T17:47:16,HIGHER,1,1,7.581,0.008,43.241,43.374
1782665240.615,2026-06-28T17:47:20,LOWER,1,1,9.382,0.008,42.084,42.201
1782665244.671,2026-06-28T17:47:24,LOWER,1,1,10.581,0.008,44.171,44.287
1782665248.768,2026-06-28T17:47:28,HIGHER,2,1,9.498,0.008,43.862,43.998
1782665252.862,2026-06-28T17:47:32,LOWER,1,1,9.187,0.008,43.220,43.356
1782665256.959,2026-06-28T17:47:36,HIGHER,1,1,13.186,0.008,43.260,43.396
1782665261.056,2026-06-28T17:47:41,LOWER,1,1,8.798,0.008,43.190,43.324
1782665265.146,2026-06-28T17:47:45,HIGHER,1,1,3.521,0.007,43.496,43.630
1782665269.239,2026-06-28T17:47:49,LOWER,1,1,9.891,0.008,43.296,43.431
1782665273.326,2026-06-28T17:47:53,HIGHER,1,1,3.544,0.008,43.111,43.245
1782665277.420,2026-06-28T17:47:57,LOWER,1,1,9.995,0.008,42.980,43.119
1782665281.519,2026-06-28T17:48:01,HIGHER,1,1,13.187,0.008,43.113,43.248
1782665285.568,2026-06-28T17:48:05,LOWER,1,1,9.166,0.007,41.569,41.699
1782665289.658,2026-06-28T17:48:09,LOWER,1,1,3.933,0.007,43.497,43.612
1782665293.759,2026-06-28T17:48:13,HIGHER,2,1,13.943,0.008,46.190,46.325
1782665297.848,2026-06-28T17:48:17,LOWER,1,1,5.783,0.007,43.097,43.232
1782665301.942,2026-06-28T17:48:21,HIGHER,1,1,9.469,0.008,43.368,43.503
1782665306.040,2026-06-28T17:48:26,HIGHER,2,1,14.081,0.008,43.541,43.656
1782665310.033,2026-06-28T17:48:30,LOWER,1,1,6.279,0.007,43.064,43.197
1782665314.127,2026-06-28T17:48:34,LOWER,1,1,9.423,0.009,43.623,43.757
1782665318.221,2026-06-28T17:48:38,LOWER,1,1,10.470,0.008,43.144,43.281
1782665322.270,2026-06-28T17:48:42,LOWER,1,1,9.328,0.007,43.237,43.350
1782665326.363,2026-06-28T17:48:46,HIGHER,2,1,11.388,0.007,43.201,43.336
1782665330.459,2026-06-28T17:48:50,HIGHER,2,1,11.189,0.008,43.026,43.142
1782665334.552,2026-06-28T17:48:54,LOWER,1,1,7.980,0.007,43.029,43.166
1782665338.644,2026-06-28T17:48:58,LOWER,1,1,9.804,0.007,43.236,43.372
1782665342.736,2026-06-28T17:49:02,LOWER,1,1,9.386,0.008,43.087,43.224
1782665346.832,2026-06-28T17:49:06,HIGHER,1,1,10.040,0.007,43.297,43.435
1782665350.918,2026-06-28T17:49:10,LOWER,1,1,3.832,0.007,43.200,43.333
1782665355.008,2026-06-28T17:49:15,HIGHER,1,1,7.767,0.009,43.217,43.355
1782665359.102,2026-06-28T17:49:19,LOWER,1,1,7.851,0.008,44.469,44.605
1782665363.144,2026-06-28T17:49:23,HIGHER,1,1,3.825,0.008,43.223,43.357
1782665367.229,2026-06-28T17:49:27,LOWER,1,1,3.697,0.007,42.914,43.047
1782665371.323,2026-06-28T17:49:31,HIGHER,1,1,10.013,0.007,43.113,43.249
1782665375.420,2026-06-28T17:49:35,LOWER,1,1,10.109,0.007,43.408,43.544
1782665379.509,2026-06-28T17:49:39,HIGHER,1,1,4.264,0.008,41.081,41.205
1782665383.599,2026-06-28T17:49:43,LOWER,1,1,9.669,0.007,42.924,43.042
1782665387.694,2026-06-28T17:49:47,HIGHER,1,1,9.685,0.007,43.057,43.190
1782665391.790,2026-06-28T17:49:51,LOWER,1,1,9.228,0.007,43.905,44.039
1782665395.875,2026-06-28T17:49:55,HIGHER,1,1,3.179,0.007,43.274,43.406
1782665399.972,2026-06-28T17:49:59,LOWER,1,1,9.352,0.008,43.894,44.029
1782665404.020,2026-06-28T17:50:04,HIGHER,1,1,9.732,0.007,41.724,41.843
1782665408.116,2026-06-28T17:50:08,LOWER,1,1,10.309,0.007,43.647,43.783
1782665412.211,2026-06-28T17:50:12,LOWER,1,1,8.959,0.008,43.980,44.095
1782665416.211,2026-06-28T17:50:16,HIGHER,2,1,7.305,0.008,44.739,44.872
1782665420.308,2026-06-28T17:50:20,LOWER,1,1,9.513,0.008,43.980,44.117
1782665424.408,2026-06-28T17:50:24,HIGHER,1,1,10.633,0.008,44.618,44.753
1782665428.507,2026-06-28T17:50:28,LOWER,1,1,10.675,0.008,44.091,44.227
1782665432.605,2026-06-28T17:50:32,HIGHER,1,1,10.982,0.008,43.978,44.113
1782665436.700,2026-06-28T17:50:36,LOWER,1,1,9.347,0.008,43.897,44.033
1782665440.748,2026-06-28T17:50:40,LOWER,1,1,3.671,0.007,43.801,43.920
1782665444.841,2026-06-28T17:50:44,HIGHER,2,1,7.151,0.008,43.158,43.293
1782665448.940,2026-06-28T17:50:48,LOWER,1,1,16.729,0.009,43.418,43.555
1782665452.929,2026-06-28T17:50:52,HIGHER,1,1,4.251,0.008,43.845,43.978
1782665457.024,2026-06-28T17:50:57,LOWER,1,1,8.489,0.008,44.063,44.198
1782665461.114,2026-06-28T17:51:01,HIGHER,1,1,6.487,0.007,43.803,43.938
1782665465.208,2026-06-28T17:51:05,LOWER,1,1,9.553,0.008,44.041,44.179
1782665469.297,2026-06-28T17:51:09,HIGHER,1,1,4.156,0.008,43.514,43.653
1782665473.394,2026-06-28T17:51:13,LOWER,1,1,12.634,0.008,43.469,43.607
1782665477.440,2026-06-28T17:51:17,HIGHER,1,1,3.595,0.007,43.979,44.127
1782665481.533,2026-06-28T17:51:21,LOWER,1,1,7.165,0.008,43.253,43.390
1782665485.629,2026-06-28T17:51:25,HIGHER,1,1,10.222,0.009,43.949,44.086
1782665489.723,2026-06-28T17:51:29,LOWER,1,1,6.335,0.007,43.675,43.814
1782665493.819,2026-06-28T17:51:33,HIGHER,1,1,9.331,0.008,43.387,43.523
1782665497.914,2026-06-28T17:51:37,LOWER,1,1,9.349,0.007,43.707,43.842
1782665502.006,2026-06-28T17:51:42,HIGHER,1,1,3.264,0.007,44.028,44.163
1782665506.101,2026-06-28T17:51:46,LOWER,1,1,9.613,0.008,43.237,43.372
1782665510.193,2026-06-28T17:51:50,HIGHER,1,1,5.760,0.008,43.134,43.268
1782665514.287,2026-06-28T17:51:54,LOWER,1,1,11.490,0.007,42.681,42.798
1782665518.331,2026-06-28T17:51:58,HIGHER,1,1,4.158,0.007,41.570,41.697
1782665522.425,2026-06-28T17:52:02,LOWER,1,1,4.789,0.008,48.859,49.006
1782665526.516,2026-06-28T17:52:06,LOWER,1,1,4.188,0.007,41.898,42.008
1782665530.612,2026-06-28T17:52:10,HIGHER,2,1,11.759,0.007,42.390,42.512
1782665534.708,2026-06-28T17:52:14,LOWER,1,1,8.094,0.008,43.812,43.947
1782665538.808,2026-06-28T17:52:18,HIGHER,1,1,11.395,0.008,43.280,43.399
1782665542.907,2026-06-28T17:52:22,LOWER,1,1,10.711,0.008,43.942,44.076
1782665546.999,2026-06-28T17:52:26,HIGHER,1,1,3.252,0.008,43.614,43.731
1782665551.092,2026-06-28T17:52:31,LOWER,1,1,8.480,0.008,43.272,43.410
1782665555.192,2026-06-28T17:52:35,HIGHER,1,1,10.696,0.008,44.718,44.853
1782665559.237,2026-06-28T17:52:39,LOWER,1,1,3.228,0.008,43.478,43.611
1782665563.330,2026-06-28T17:52:43,HIGHER,1,1,9.319,0.007,43.101,43.233
1782665567.423,2026-06-28T17:52:47,LOWER,1,1,9.298,0.007,43.820,43.955
1782665571.520,2026-06-28T17:52:51,HIGHER,1,1,9.756,0.008,43.212,43.326
1782665575.626,2026-06-28T17:52:55,LOWER,1,1,15.505,0.008,44.454,44.590
1782665579.624,2026-06-28T17:52:59,HIGHER,1,1,9.021,0.009,44.730,44.867
1782665583.724,2026-06-28T17:53:03,LOWER,1,1,10.083,0.009,44.322,44.461
1782665587.823,2026-06-28T17:53:07,HIGHER,1,1,7.767,0.007,44.250,44.384
1782665591.919,2026-06-28T17:53:11,LOWER,1,1,3.695,0.009,44.671,44.809
1782665595.967,2026-06-28T17:53:15,HIGHER,1,1,3.679,0.008,43.934,44.068
1782665600.062,2026-06-28T17:53:20,LOWER,1,1,9.624,0.008,43.691,43.842
1782665604.164,2026-06-28T17:53:24,HIGHER,1,1,15.688,0.008,43.332,43.468
1782665608.254,2026-06-28T17:53:28,HIGHER,2,1,6.265,0.008,41.876,41.983
1782665612.344,2026-06-28T17:53:32,LOWER,1,1,4.501,0.010,44.097,44.225
1782665616.442,2026-06-28T17:53:36,LOWER,1,1,9.260,0.008,44.121,44.259
1782665620.535,2026-06-28T17:53:40,LOWER,1,1,4.008,0.008,43.955,44.108
1782665624.644,2026-06-28T17:53:44,HIGHER,1,1,24.932,0.008,43.410,43.546
1782665628.736,2026-06-28T17:53:48,LOWER,1,1,4.637,0.008,44.166,44.301
1782665632.832,2026-06-28T17:53:52,HIGHER,1,1,10.069,0.008,43.638,43.790
1782665636.885,2026-06-28T17:53:56,HIGHER,2,1,7.719,0.008,44.090,44.205
1782665640.980,2026-06-28T17:54:00,LOWER,1,1,9.591,0.007,43.267,43.404
1782665645.076,2026-06-28T17:54:05,LOWER,1,1,9.990,0.008,43.876,44.015
1782665649.171,2026-06-28T17:54:09,LOWER,1,1,9.879,0.008,43.984,44.100
1782665653.266,2026-06-28T17:54:13,HIGHER,1,1,5.502,0.008,44.358,44.497
1782665657.362,2026-06-28T17:54:17,LOWER,1,1,11.139,0.008,43.330,43.466
1782665661.461,2026-06-28T17:54:21,HIGHER,1,1,14.394,0.008,43.171,43.305
1782665665.553,2026-06-28T17:54:25,LOWER,1,1,9.058,0.007,43.931,44.067
1782665669.641,2026-06-28T17:54:29,HIGHER,1,1,3.893,0.008,43.778,43.912
1782665673.737,2026-06-28T17:54:33,LOWER,1,1,8.855,0.008,44.301,44.436
1782665677.785,2026-06-28T17:54:37,HIGHER,1,1,3.519,0.008,43.874,44.007
1782665681.880,2026-06-28T17:54:41,LOWER,1,1,9.089,0.008,43.958,44.093
1782665685.976,2026-06-28T17:54:45,HIGHER,1,1,9.346,0.008,43.946,44.081
1782665690.072,2026-06-28T17:54:50,LOWER,1,1,9.373,0.008,43.977,44.114
1782665694.168,2026-06-28T17:54:54,HIGHER,1,1,6.398,0.006,43.601,43.736
1782665698.264,2026-06-28T17:54:58,LOWER,1,1,9.397,0.007,44.384,44.522
1782665702.356,2026-06-28T17:55:02,HIGHER,1,1,5.045,0.009,43.422,43.557
1782665706.457,2026-06-28T17:55:06,LOWER,1,1,14.846,0.008,43.223,43.359
1782665710.554,2026-06-28T17:55:10,HIGHER,1,1,9.265,0.008,44.127,44.265
1782665714.657,2026-06-28T17:55:14,LOWER,1,1,13.102,0.008,43.578,43.712
1782665718.611,2026-06-28T17:55:18,HIGHER,1,1,9.704,0.008,43.755,43.888
1782665722.710,2026-06-28T17:55:22,LOWER,1,1,10.751,0.009,44.209,44.346
1782665726.807,2026-06-28T17:55:26,HIGHER,1,1,9.807,0.008,43.558,43.695
1782665730.907,2026-06-28T17:55:30,LOWER,1,1,10.696,0.009,44.297,44.432
1782665734.908,2026-06-28T17:55:34,HIGHER,1,1,10.987,0.007,43.958,44.094
1782665739.006,2026-06-28T17:55:39,LOWER,1,1,7.732,0.009,43.791,43.928
1782665743.102,2026-06-28T17:55:43,HIGHER,1,1,8.337,0.008,44.342,44.479
1782665747.195,2026-06-28T17:55:47,LOWER,1,1,8.221,0.009,44.213,44.355
1782665751.249,2026-06-28T17:55:51,LOWER,1,1,11.892,0.007,44.079,44.180
1782665755.353,2026-06-28T17:55:55,HIGHER,2,1,17.238,0.008,43.035,43.169
1782665759.347,2026-06-28T17:55:59,LOWER,1,1,5.684,0.008,44.384,44.523
1782665763.438,2026-06-28T17:56:03,HIGHER,1,1,3.734,0.008,44.726,44.863
1782665767.542,2026-06-28T17:56:07,LOWER,1,1,13.470,0.008,45.760,45.902
1782665771.534,2026-06-28T17:56:11,HIGHER,1,1,3.720,0.007,42.084,42.215
1782665775.635,2026-06-28T17:56:15,LOWER,1,1,10.547,0.008,44.115,44.248
1782665779.725,2026-06-28T17:56:19,HIGHER,1,1,3.306,0.008,44.589,44.725
1782665783.786,2026-06-28T17:56:23,LOWER,1,1,22.062,0.007,42.076,42.197
1782665787.788,2026-06-28T17:56:27,HIGHER,1,1,11.033,0.008,43.834,43.973
1782665791.880,2026-06-28T17:56:31,LOWER,1,1,9.651,0.008,41.674,41.798
1782665795.982,2026-06-28T17:56:35,HIGHER,1,1,12.502,0.008,44.041,44.177
1782665800.072,2026-06-28T17:56:40,LOWER,1,1,3.290,0.008,42.841,42.963
1782665804.168,2026-06-28T17:56:44,HIGHER,1,1,9.012,0.008,44.495,44.630
1782665808.263,2026-06-28T17:56:48,LOWER,1,1,3.572,0.008,43.918,44.056
1782665812.360,2026-06-28T17:56:52,HIGHER,1,1,8.751,0.008,44.046,44.181
1782665816.470,2026-06-28T17:56:56,LOWER,1,1,20.947,0.008,43.393,43.529
1782665820.424,2026-06-28T17:57:00,HIGHER,1,1,10.150,0.008,44.190,44.323
1782665824.522,2026-06-28T17:57:04,LOWER,1,1,10.259,0.007,44.354,44.487
1782665828.618,2026-06-28T17:57:08,HIGHER,1,1,6.678,0.009,43.042,43.174
1782665832.712,2026-06-28T17:57:12,LOWER,1,1,7.653,0.007,44.050,44.184
1782665836.810,2026-06-28T17:57:16,LOWER,1,1,10.998,0.007,41.803,41.908
1782665840.812,2026-06-28T17:57:20,HIGHER,2,1,12.283,0.008,44.482,44.620
1782665844.909,2026-06-28T17:57:24,LOWER,1,1,10.286,0.008,44.026,44.219
1782665849.012,2026-06-28T17:57:29,HIGHER,1,1,11.753,0.009,44.073,44.207
1782665853.070,2026-06-28T17:57:33,HIGHER,2,1,19.398,0.008,43.488,43.603
1782665857.065,2026-06-28T17:57:37,LOWER,1,1,9.344,0.008,43.917,44.073
1782665861.170,2026-06-28T17:57:41,LOWER,1,1,15.709,0.008,44.052,44.188
1782665865.162,2026-06-28T17:57:45,LOWER,1,1,3.486,0.008,44.817,44.954
1782665869.252,2026-06-28T17:57:49,HIGHER,1,1,3.446,0.008,44.405,44.541
1782665873.346,2026-06-28T17:57:53,LOWER,1,1,9.737,0.009,43.189,43.326
1782665877.441,2026-06-28T17:57:57,HIGHER,1,1,9.457,0.008,43.769,43.905
1782665881.536,2026-06-28T17:58:01,LOWER,1,1,10.801,0.007,41.901,42.022
1782665885.581,2026-06-28T17:58:05,HIGHER,1,1,5.205,0.007,41.543,41.671
1782665889.667,2026-06-28T17:58:09,LOWER,1,1,3.913,0.009,44.024,44.159
1782665893.760,2026-06-28T17:58:13,HIGHER,1,1,3.497,0.008,43.930,44.065
1782665897.850,2026-06-28T17:58:17,LOWER,1,1,8.914,0.008,40.454,40.577
1782665901.938,2026-06-28T17:58:21,HIGHER,1,1,3.180,0.008,43.125,43.259
1782665906.032,2026-06-28T17:58:26,LOWER,1,1,9.882,0.007,43.210,43.346
1782665910.121,2026-06-28T17:58:30,HIGHER,1,1,6.334,0.007,43.480,43.619
1782665914.220,2026-06-28T17:58:34,LOWER,1,1,7.198,0.008,44.218,44.355
1782665918.321,2026-06-28T17:58:38,HIGHER,1,1,11.003,0.008,43.655,43.789
1782665922.409,2026-06-28T17:58:42,LOWER,1,1,3.761,0.008,43.807,43.944
1782665926.455,2026-06-28T17:58:46,HIGHER,1,1,3.689,0.008,41.649,41.776
1782665930.548,2026-06-28T17:58:50,LOWER,1,1,4.993,0.008,43.911,44.045
1782665934.646,2026-06-28T17:58:54,HIGHER,1,1,6.357,0.008,44.329,44.466
1782665938.745,2026-06-28T17:58:58,LOWER,1,1,11.636,0.008,44.010,44.145
1782665942.741,2026-06-28T17:59:02,HIGHER,1,1,5.577,0.008,44.151,44.369
1782665946.829,2026-06-28T17:59:06,LOWER,1,1,5.164,0.007,43.444,43.577
1782665950.925,2026-06-28T17:59:10,HIGHER,1,1,11.114,0.007,43.717,43.854
1782665955.015,2026-06-28T17:59:15,LOWER,1,1,3.286,0.009,43.991,44.127
1782665959.109,2026-06-28T17:59:19,HIGHER,1,1,10.104,0.008,43.633,43.771
1782665963.161,2026-06-28T17:59:23,HIGHER,2,1,8.184,0.007,44.167,44.280
1782665967.250,2026-06-28T17:59:27,LOWER,1,1,3.158,0.008,43.549,43.684
1782665971.341,2026-06-28T17:59:31,LOWER,1,1,6.745,0.008,43.156,43.292
1782665975.434,2026-06-28T17:59:35,LOWER,1,1,9.299,0.008,43.722,43.858
1782665979.437,2026-06-28T17:59:39,HIGHER,1,1,9.374,0.008,49.455,49.591
1782665983.532,2026-06-28T17:59:43,LOWER,1,1,9.338,0.008,43.377,43.520
1782665987.532,2026-06-28T17:59:47,HIGHER,1,1,9.121,0.008,43.272,43.408
1782665991.632,2026-06-28T17:59:51,LOWER,1,1,9.542,0.007,43.955,44.088
1782665995.693,2026-06-28T17:59:55,LOWER,1,1,15.426,0.008,44.329,44.448
1782665999.697,2026-06-28T17:59:59,HIGHER,2,1,15.426,0.008,44.064,44.200
1782666003.692,2026-06-28T18:00:03,LOWER,1,1,9.740,0.008,43.169,43.305
1782666007.782,2026-06-28T18:00:07,HIGHER,1,1,3.610,0.009,42.840,42.976
1782666011.874,2026-06-28T18:00:11,LOWER,1,1,7.265,0.008,43.880,44.017
1782666015.961,2026-06-28T18:00:15,HIGHER,1,1,3.255,0.008,43.007,43.141
1782666020.053,2026-06-28T18:00:20,LOWER,1,1,9.349,0.009,43.171,43.309
1782666024.148,2026-06-28T18:00:24,HIGHER,1,1,7.559,0.007,43.187,43.324
1782666028.193,2026-06-28T18:00:28,LOWER,1,1,3.217,0.008,43.715,43.852
1782666032.285,2026-06-28T18:00:32,HIGHER,1,1,9.422,0.008,43.984,44.120
1782666036.381,2026-06-28T18:00:36,LOWER,1,1,12.381,0.008,43.645,43.779
1782666040.474,2026-06-28T18:00:40,HIGHER,1,1,9.276,0.007,43.778,43.914
1782666044.571,2026-06-28T18:00:44,LOWER,1,1,9.822,0.008,43.428,43.564
1782666048.664,2026-06-28T18:00:48,HIGHER,1,1,7.285,0.008,43.157,43.291
1782666052.762,2026-06-28T18:00:52,LOWER,1,1,9.943,0.008,42.690,42.820
1782666056.861,2026-06-28T18:00:56,HIGHER,1,1,7.901,0.007,44.008,44.143
1782666060.956,2026-06-28T18:01:00,LOWER,1,1,6.286,0.007,42.074,42.203
1782666065.051,2026-06-28T18:01:05,HIGHER,1,1,10.119,0.008,41.943,42.067
1782666069.097,2026-06-28T18:01:09,LOWER,1,1,3.676,0.008,43.022,43.157
1782666073.186,2026-06-28T18:01:13,HIGHER,1,1,3.869,0.008,43.392,43.529
1782666077.284,2026-06-28T18:01:17,LOWER,1,1,11.370,0.007,44.204,44.339
1782666081.375,2026-06-28T18:01:21,LOWER,1,1,3.208,0.008,43.209,43.337
1782666085.467,2026-06-28T18:01:25,HIGHER,2,1,7.690,0.008,43.315,43.450
1782666089.561,2026-06-28T18:01:29,HIGHER,2,1,11.409,0.008,41.641,41.744
