timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,charger.py_pid,charger.py_cpu_pct,charger.py_rss_mb
1782665063.9312742,2026-06-28T16:44:23Z,14.6,341.5,73.7,1339,0.0,11.6
1782665068.9341455,2026-06-28T16:44:28Z,13.0,341.5,73.7,1339,0.0,11.6
1782665073.9375114,2026-06-28T16:44:33Z,15.4,341.5,73.7,1339,0.2,11.6
1782665078.9407647,2026-06-28T16:44:38Z,14.5,341.5,73.7,1339,0.0,11.6
1782665083.9443867,2026-06-28T16:44:43Z,13.0,341.5,73.7,1339,0.0,11.6
1782665088.9475005,2026-06-28T16:44:48Z,14.9,341.5,73.7,1339,0.0,11.6
1782665093.950722,2026-06-28T16:44:53Z,12.8,341.5,73.7,1339,0.0,11.6
1782665098.9535062,2026-06-28T16:44:58Z,14.8,341.5,73.7,1339,0.2,11.6
1782665103.956332,2026-06-28T16:45:03Z,12.7,341.5,73.7,1339,0.2,11.6
1782665108.9591525,2026-06-28T16:45:08Z,14.7,341.5,73.7,1339,0.0,11.6
1782665113.961871,2026-06-28T16:45:13Z,15.3,341.5,73.7,1339,0.0,11.6
1782665118.9645886,2026-06-28T16:45:18Z,15.4,341.5,73.7,1339,0.0,11.6
1782665123.967392,2026-06-28T16:45:23Z,13.7,341.5,73.7,1339,0.2,11.6
1782665128.9701858,2026-06-28T16:45:28Z,14.6,341.5,73.7,1339,0.0,11.6
1782665133.97427,2026-06-28T16:45:33Z,12.4,341.5,73.7,1339,0.0,11.6
1782665138.9770007,2026-06-28T16:45:38Z,14.6,341.5,73.7,1339,0.2,11.6
1782665143.979883,2026-06-28T16:45:43Z,13.1,341.5,73.7,1339,0.0,11.6
1782665148.982711,2026-06-28T16:45:48Z,15.4,341.4,73.8,1339,0.0,11.6
1782665153.985495,2026-06-28T16:45:53Z,12.7,341.4,73.8,1339,0.0,11.6
1782665158.988271,2026-06-28T16:45:58Z,14.8,341.5,73.7,1339,0.2,11.6
1782665163.9911754,2026-06-28T16:46:03Z,13.9,341.5,73.7,1339,0.0,11.6
1782665168.9943128,2026-06-28T16:46:08Z,22.9,341.5,73.7,1339,0.0,11.6
1782665173.9972847,2026-06-28T16:46:13Z,20.0,341.6,73.6,1339,0.0,11.6
1782665179.0001047,2026-06-28T16:46:19Z,13.7,341.6,73.6,1339,0.0,11.6
1782665184.0030236,2026-06-28T16:46:24Z,14.0,341.6,73.6,1339,0.2,11.6
1782665189.0061405,2026-06-28T16:46:29Z,13.8,341.6,73.6,1339,0.2,11.6
1782665194.0091932,2026-06-28T16:46:34Z,13.5,341.6,73.6,1339,0.0,11.6
1782665199.0122774,2026-06-28T16:46:39Z,17.7,341.5,73.7,1339,0.0,11.6
1782665204.0152547,2026-06-28T16:46:44Z,16.6,341.5,73.7,1339,0.2,11.6
1782665209.0193586,2026-06-28T16:46:49Z,13.7,341.5,73.7,1339,0.0,11.6
1782665214.0224779,2026-06-28T16:46:54Z,14.6,341.6,73.6,1339,0.0,11.6
1782665219.0258405,2026-06-28T16:46:59Z,12.8,341.6,73.6,1339,0.0,11.6
1782665224.0290947,2026-06-28T16:47:04Z,14.9,341.6,73.6,1339,0.2,11.6
1782665229.0324984,2026-06-28T16:47:09Z,14.0,341.6,73.6,1339,0.0,11.6
1782665234.0361314,2026-06-28T16:47:14Z,15.0,341.6,73.6,1339,0.0,11.6
1782665239.0397055,2026-06-28T16:47:19Z,13.8,341.6,73.6,1339,0.2,11.6
1782665244.0425184,2026-06-28T16:47:24Z,13.8,341.6,73.6,1339,0.0,11.6
1782665249.0452313,2026-06-28T16:47:29Z,14.1,341.6,73.6,1339,0.2,11.6
1782665254.0483272,2026-06-28T16:47:34Z,14.0,341.6,73.6,1339,0.0,11.6
1782665259.0514398,2026-06-28T16:47:39Z,14.0,341.6,73.6,1339,0.0,11.6
1782665264.0543587,2026-06-28T16:47:44Z,14.1,341.6,73.7,1339,0.0,11.6
1782665269.0577562,2026-06-28T16:47:49Z,13.8,341.6,73.7,1339,0.2,11.6
1782665274.0609136,2026-06-28T16:47:54Z,13.5,341.6,73.7,1339,0.0,11.6
1782665279.0645096,2026-06-28T16:47:59Z,14.0,341.6,73.7,1339,0.0,11.6
1782665284.0673165,2026-06-28T16:48:04Z,14.1,341.6,73.7,1339,0.0,11.6
1782665289.070313,2026-06-28T16:48:09Z,13.2,341.6,73.7,1339,0.2,11.6
1782665294.0730827,2026-06-28T16:48:14Z,15.1,341.6,73.7,1339,0.0,11.6
1782665299.0760043,2026-06-28T16:48:19Z,12.7,341.5,73.7,1339,0.0,11.6
1782665304.0795135,2026-06-28T16:48:24Z,14.2,341.5,73.7,1339,0.0,11.6
1782665309.0823686,2026-06-28T16:48:29Z,13.6,341.5,73.7,1339,0.2,11.6
1782665314.085637,2026-06-28T16:48:34Z,13.1,341.8,73.4,1339,0.0,11.6
1782665319.0884013,2026-06-28T16:48:39Z,13.8,341.8,73.4,1339,0.0,11.6
1782665324.0913262,2026-06-28T16:48:44Z,13.8,341.8,73.4,1339,0.0,11.6
1782665329.0944088,2026-06-28T16:48:49Z,13.8,341.8,73.4,1339,0.2,11.6
1782665334.0977066,2026-06-28T16:48:54Z,13.7,341.8,73.4,1339,0.0,11.6
1782665339.1004982,2026-06-28T16:48:59Z,13.6,341.8,73.4,1339,0.0,11.6
1782665344.103309,2026-06-28T16:49:04Z,20.6,342.6,72.6,1339,0.2,11.6
1782665349.1061106,2026-06-28T16:49:09Z,14.6,342.6,72.6,1339,0.0,11.6
1782665354.108896,2026-06-28T16:49:14Z,12.8,342.7,72.5,1339,0.0,11.6
1782665359.1125567,2026-06-28T16:49:19Z,14.9,342.7,72.5,1339,0.0,11.6
1782665364.1159368,2026-06-28T16:49:24Z,12.8,342.7,72.5,1339,0.2,11.6
1782665369.118743,2026-06-28T16:49:29Z,14.4,342.7,72.5,1339,0.2,11.6
1782665374.121786,2026-06-28T16:49:34Z,12.5,342.7,72.5,1339,0.0,11.6
1782665379.1245816,2026-06-28T16:49:39Z,14.6,342.7,72.5,1339,0.0,11.6
1782665384.1292655,2026-06-28T16:49:44Z,13.0,342.7,72.5,1339,0.2,11.6
1782665389.1328647,2026-06-28T16:49:49Z,15.4,342.7,72.6,1339,0.0,11.6
1782665394.1360679,2026-06-28T16:49:54Z,13.5,342.6,72.6,1339,0.0,11.6
1782665399.138967,2026-06-28T16:49:59Z,14.7,342.6,72.6,1339,0.0,11.6
1782665404.1417055,2026-06-28T16:50:04Z,13.3,342.6,72.6,1339,0.0,11.6
1782665409.144514,2026-06-28T16:50:09Z,12.6,342.6,72.6,1339,0.2,11.6
1782665414.1477253,2026-06-28T16:50:14Z,15.1,342.6,72.6,1339,0.0,11.6
1782665419.1511328,2026-06-28T16:50:19Z,12.9,342.6,72.6,1339,0.0,11.6
1782665424.154464,2026-06-28T16:50:24Z,14.7,342.6,72.6,1339,0.0,11.6
1782665429.1571646,2026-06-28T16:50:29Z,14.8,342.6,72.6,1339,0.2,11.6
1782665434.1599572,2026-06-28T16:50:34Z,14.9,342.6,72.6,1339,0.0,11.6
1782665439.162817,2026-06-28T16:50:39Z,12.8,342.6,72.6,1339,0.0,11.6
1782665444.1661348,2026-06-28T16:50:44Z,15.1,342.6,72.6,1339,0.2,11.6
1782665449.168943,2026-06-28T16:50:49Z,13.4,342.6,72.6,1339,0.2,11.6
1782665454.1720026,2026-06-28T16:50:54Z,13.8,342.6,72.6,1339,0.0,11.6
1782665459.17528,2026-06-28T16:50:59Z,19.3,342.5,72.7,1339,0.0,11.6
1782665464.1788797,2026-06-28T16:51:04Z,16.5,342.5,72.7,1339,0.2,11.6
1782665469.181875,2026-06-28T16:51:09Z,13.3,342.5,72.7,1339,0.0,11.6
1782665474.1854296,2026-06-28T16:51:14Z,14.0,342.6,72.6,1339,0.0,11.6
1782665479.189024,2026-06-28T16:51:19Z,14.0,342.6,72.6,1339,0.0,11.6
1782665484.1918316,2026-06-28T16:51:24Z,13.6,342.6,72.6,1339,0.0,11.6
1782665489.1946743,2026-06-28T16:51:29Z,14.2,342.6,72.6,1339,0.2,11.6
1782665494.1978345,2026-06-28T16:51:34Z,14.2,342.6,72.6,1339,0.0,11.6
1782665499.2010314,2026-06-28T16:51:39Z,13.0,342.6,72.6,1339,0.0,11.6
1782665504.2043772,2026-06-28T16:51:44Z,15.1,342.6,72.6,1339,0.2,11.6
1782665509.207781,2026-06-28T16:51:49Z,12.9,342.6,72.6,1339,0.0,11.6
1782665514.21065,2026-06-28T16:51:54Z,13.3,342.7,72.5,1339,0.0,11.6
1782665519.2147112,2026-06-28T16:51:59Z,14.2,342.7,72.5,1339,0.2,11.6
1782665524.2183871,2026-06-28T16:52:04Z,14.1,342.7,72.6,1339,0.0,11.6
1782665529.2211185,2026-06-28T16:52:09Z,13.3,342.7,72.6,1339,0.0,11.6
1782665534.2242534,2026-06-28T16:52:14Z,14.1,342.7,72.6,1339,0.2,11.6
1782665539.2277567,2026-06-28T16:52:19Z,14.0,342.7,72.6,1339,0.0,11.6
1782665544.2305088,2026-06-28T16:52:24Z,13.4,342.6,72.6,1339,0.0,11.6
1782665549.2333267,2026-06-28T16:52:29Z,13.7,342.6,72.6,1339,0.0,11.6
1782665554.236538,2026-06-28T16:52:34Z,14.5,342.6,72.6,1339,0.0,11.6
1782665559.2393918,2026-06-28T16:52:39Z,14.5,342.6,72.6,1339,0.2,11.6
1782665564.2423792,2026-06-28T16:52:44Z,13.0,342.7,72.5,1339,0.0,11.6
1782665569.2459579,2026-06-28T16:52:49Z,15.2,342.7,72.5,1339,0.0,11.6
1782665574.2489219,2026-06-28T16:52:54Z,12.6,342.8,72.4,1339,0.2,11.6
1782665579.2518528,2026-06-28T16:52:59Z,14.8,342.8,72.4,1339,0.2,11.6
1782665584.2554982,2026-06-28T16:53:04Z,13.2,342.8,72.4,1339,0.0,11.6
1782665589.2591522,2026-06-28T16:53:09Z,14.6,342.8,72.4,1339,0.0,11.6
1782665594.2619064,2026-06-28T16:53:14Z,12.7,342.9,72.3,1339,0.2,11.6
1782665599.265521,2026-06-28T16:53:19Z,14.2,342.9,72.3,1339,0.0,11.6
1782665604.2686138,2026-06-28T16:53:24Z,14.0,342.9,72.3,1339,0.0,11.6
1782665609.2718542,2026-06-28T16:53:29Z,13.2,342.9,72.3,1339,0.2,11.6
1782665614.2763221,2026-06-28T16:53:34Z,15.5,342.9,72.4,1339,0.0,11.6
1782665619.2799046,2026-06-28T16:53:39Z,12.5,342.9,72.4,1339,0.0,11.6
1782665624.282882,2026-06-28T16:53:44Z,14.8,342.8,72.4,1339,0.2,11.6
1782665629.2863638,2026-06-28T16:53:49Z,13.4,342.8,72.4,1339,0.0,11.6
1782665634.2897313,2026-06-28T16:53:54Z,15.1,342.8,72.4,1339,0.0,11.6
1782665639.2925363,2026-06-28T16:53:59Z,12.7,342.8,72.4,1339,0.2,11.6
1782665644.295361,2026-06-28T16:54:04Z,15.0,342.8,72.4,1339,0.0,11.6
1782665649.2989008,2026-06-28T16:54:09Z,13.3,342.8,72.4,1339,0.0,11.6
1782665654.3016052,2026-06-28T16:54:14Z,14.3,342.8,72.4,1339,0.0,11.6
1782665659.3043792,2026-06-28T16:54:19Z,21.8,342.8,72.4,1339,0.0,11.6
1782665664.3072295,2026-06-28T16:54:24Z,13.5,342.8,72.4,1339,0.2,11.6
1782665669.3100784,2026-06-28T16:54:29Z,14.6,342.8,72.5,1339,0.0,11.6
1782665674.3129082,2026-06-28T16:54:34Z,12.5,342.8,72.5,1339,0.0,11.6
1782665679.3160617,2026-06-28T16:54:39Z,15.1,342.8,72.5,1339,0.2,11.6
1782665684.3198328,2026-06-28T16:54:44Z,13.0,342.7,72.5,1339,0.0,11.6
1782665689.322694,2026-06-28T16:54:49Z,14.8,342.7,72.5,1339,0.0,11.6
1782665694.3254132,2026-06-28T16:54:54Z,13.0,342.7,72.5,1339,0.2,11.6
1782665699.3290277,2026-06-28T16:54:59Z,15.0,342.7,72.5,1339,0.0,11.6
1782665704.3318543,2026-06-28T16:55:04Z,12.7,342.7,72.5,1339,0.2,11.6
1782665709.334694,2026-06-28T16:55:09Z,14.9,342.7,72.5,1339,0.0,11.6
1782665714.3386793,2026-06-28T16:55:14Z,13.3,343.0,72.2,1339,0.0,11.6
1782665719.341742,2026-06-28T16:55:19Z,14.7,343.1,72.1,1339,0.2,11.6
1782665724.34455,2026-06-28T16:55:24Z,14.0,343.0,72.2,1339,0.0,11.6
1782665729.3477104,2026-06-28T16:55:29Z,14.4,343.0,72.2,1339,0.0,11.6
1782665734.3513975,2026-06-28T16:55:34Z,13.4,343.0,72.2,1339,0.2,11.6
1782665739.354187,2026-06-28T16:55:39Z,13.9,343.0,72.2,1339,0.0,11.6
1782665744.3570552,2026-06-28T16:55:44Z,14.8,343.0,72.2,1339,0.0,11.6
1782665749.3608027,2026-06-28T16:55:49Z,12.6,343.0,72.2,1339,0.0,11.6
1782665754.3640506,2026-06-28T16:55:54Z,14.7,343.1,72.1,1339,0.0,11.6
1782665759.3673208,2026-06-28T16:55:59Z,13.4,343.1,72.1,1339,0.2,11.6
1782665764.370504,2026-06-28T16:56:04Z,14.7,343.1,72.1,1339,0.0,11.6
1782665769.3732774,2026-06-28T16:56:09Z,13.8,343.1,72.1,1339,0.0,11.6
1782665774.377069,2026-06-28T16:56:14Z,14.4,343.1,72.1,1339,0.0,11.6
1782665779.3802848,2026-06-28T16:56:19Z,13.8,343.2,72.0,1339,0.2,11.6
1782665784.3831825,2026-06-28T16:56:24Z,13.7,343.2,72.0,1339,0.2,11.6
1782665789.3859582,2026-06-28T16:56:29Z,14.5,343.2,72.0,1339,0.0,11.6
1782665794.3889344,2026-06-28T16:56:34Z,12.7,343.2,72.0,1339,0.0,11.6
1782665799.3917716,2026-06-28T16:56:39Z,15.3,343.3,71.9,1339,0.0,11.6
1782665804.3947508,2026-06-28T16:56:44Z,13.2,343.3,72.0,1339,0.0,11.6
1782665809.397874,2026-06-28T16:56:49Z,15.1,343.3,72.0,1339,0.2,11.6
1782665814.400631,2026-06-28T16:56:54Z,13.3,343.3,72.0,1339,0.0,11.6
1782665819.403472,2026-06-28T16:56:59Z,13.9,343.3,72.0,1339,0.0,11.6
1782665824.4067636,2026-06-28T16:57:04Z,14.3,343.2,72.0,1339,0.0,11.6
1782665829.4095001,2026-06-28T16:57:09Z,13.7,343.2,72.0,1339,0.2,11.6
1782665834.4139938,2026-06-28T16:57:14Z,14.1,343.2,72.0,1339,0.2,11.6
1782665839.416997,2026-06-28T16:57:19Z,13.7,343.2,72.0,1339,0.0,11.6
1782665844.4198234,2026-06-28T16:57:24Z,13.4,343.2,72.0,1339,0.0,11.6
1782665849.4234943,2026-06-28T16:57:29Z,14.0,343.2,72.0,1339,0.2,11.6
1782665854.427181,2026-06-28T16:57:34Z,13.9,343.2,72.0,1339,0.0,11.6
1782665859.4298887,2026-06-28T16:57:39Z,14.8,343.2,72.0,1339,0.0,11.6
1782665864.43278,2026-06-28T16:57:44Z,12.8,343.2,72.0,1339,0.0,11.6
1782665869.4363036,2026-06-28T16:57:49Z,15.0,343.2,72.1,1339,0.0,11.6
1782665874.4391234,2026-06-28T16:57:54Z,12.5,343.2,72.1,1339,0.2,11.6
1782665879.441864,2026-06-28T16:57:59Z,13.8,343.1,72.1,1339,0.2,11.6
1782665884.4449742,2026-06-28T16:58:04Z,14.0,343.1,72.1,1339,0.0,11.6
1782665889.4477553,2026-06-28T16:58:09Z,14.1,343.1,72.1,1339,0.0,11.6
1782665894.4506752,2026-06-28T16:58:14Z,13.6,343.1,72.1,1339,0.2,11.6
1782665899.4542687,2026-06-28T16:58:19Z,14.5,343.1,72.1,1339,0.0,11.6
1782665904.4578032,2026-06-28T16:58:24Z,14.0,343.1,72.1,1339,0.0,11.6
1782665909.4609082,2026-06-28T16:58:29Z,13.6,343.1,72.1,1339,0.2,11.6
1782665914.464398,2026-06-28T16:58:34Z,15.2,343.1,72.2,1339,0.0,11.6
1782665919.467991,2026-06-28T16:58:39Z,12.7,343.1,72.2,1339,0.0,11.6
1782665924.4709558,2026-06-28T16:58:44Z,15.2,343.0,72.2,1339,0.0,11.6
1782665929.4746087,2026-06-28T16:58:49Z,13.1,343.0,72.2,1339,0.2,11.6
1782665934.4782577,2026-06-28T16:58:54Z,14.6,343.0,72.2,1339,0.0,11.6
1782665939.4810355,2026-06-28T16:58:59Z,13.4,343.0,72.2,1339,0.0,11.6
1782665944.4843144,2026-06-28T16:59:04Z,15.3,343.0,72.2,1339,0.0,11.6
1782665949.4870985,2026-06-28T16:59:09Z,12.8,343.0,72.2,1339,0.0,11.6
1782665954.4898937,2026-06-28T16:59:14Z,14.9,343.0,72.2,1339,0.2,11.6
1782665959.493235,2026-06-28T16:59:19Z,14.4,343.0,72.2,1339,0.0,11.6
1782665964.496027,2026-06-28T16:59:24Z,12.7,343.0,72.2,1339,0.0,11.6
1782665969.4988747,2026-06-28T16:59:29Z,14.8,343.0,72.2,1339,0.2,11.6
1782665974.5020115,2026-06-28T16:59:34Z,13.1,343.0,72.2,1339,0.0,11.6
1782665979.5053754,2026-06-28T16:59:39Z,14.9,343.0,72.2,1339,0.0,11.6
1782665984.5083394,2026-06-28T16:59:44Z,12.7,342.9,72.3,1339,0.2,11.6
1782665989.511841,2026-06-28T16:59:49Z,15.3,342.9,72.3,1339,0.0,11.6
1782665994.5154343,2026-06-28T16:59:54Z,13.1,342.9,72.3,1339,0.0,11.6
1782665999.518259,2026-06-28T16:59:59Z,14.6,342.9,72.3,1339,0.0,11.6
1782666004.521045,2026-06-28T17:00:04Z,12.7,342.9,72.3,1339,0.2,11.6
1782666009.5247498,2026-06-28T17:00:09Z,14.0,342.9,72.3,1339,0.0,11.6
1782666014.5289059,2026-06-28T17:00:14Z,14.5,343.0,72.2,1339,0.2,11.6
1782666019.5325935,2026-06-28T17:00:19Z,13.1,343.0,72.2,1339,0.0,11.6
1782666024.5358613,2026-06-28T17:00:24Z,14.7,343.0,72.2,1339,0.0,11.6
1782666029.5388055,2026-06-28T17:00:29Z,12.9,343.0,72.2,1339,0.2,11.6
1782666034.5418227,2026-06-28T17:00:34Z,16.4,343.0,72.2,1339,0.0,11.6
1782666039.5449102,2026-06-28T17:00:39Z,12.8,343.0,72.2,1339,0.0,11.6
1782666044.5478141,2026-06-28T17:00:44Z,15.9,343.0,72.3,1339,0.0,11.6
1782666049.551142,2026-06-28T17:00:49Z,13.3,343.0,72.3,1339,0.2,11.6
1782666054.5543065,2026-06-28T17:00:54Z,15.1,342.9,72.3,1339,0.2,11.6
1782666059.557016,2026-06-28T17:00:59Z,13.6,342.9,72.3,1339,0.0,11.6
1782666064.559882,2026-06-28T17:01:04Z,14.1,342.9,72.3,1339,0.0,11.6
1782666069.5630653,2026-06-28T17:01:09Z,14.0,342.9,72.3,1339,0.2,11.6
1782666074.5657852,2026-06-28T17:01:14Z,14.0,342.9,72.3,1339,0.0,11.6
1782666079.5687206,2026-06-28T17:01:19Z,14.3,342.9,72.3,1339,0.0,11.6
1782666084.571987,2026-06-28T17:01:24Z,15.0,342.9,72.3,1339,0.0,11.6
1782666089.5752244,2026-06-28T17:01:29Z,13.9,342.9,72.3,1339,0.2,11.6
1782666094.5780501,2026-06-28T17:01:34Z,13.8,342.9,72.4,1339,0.0,11.6
1782666099.5812962,2026-06-28T17:01:39Z,14.1,342.9,72.4,1339,0.0,11.6
1782666104.5845134,2026-06-28T17:01:44Z,14.9,342.8,72.4,1339,0.0,11.6
1782666109.5881798,2026-06-28T17:01:49Z,12.3,342.8,72.4,1339,0.2,11.6
1782666114.59189,2026-06-28T17:01:54Z,14.2,342.8,72.4,1339,0.0,11.6
1782666119.595466,2026-06-28T17:01:59Z,14.2,342.8,72.4,1339,0.0,11.6
1782666124.598454,2026-06-28T17:02:04Z,13.4,342.8,72.4,1339,0.0,11.6
1782666129.602004,2026-06-28T17:02:09Z,15.3,342.8,72.4,1339,0.2,11.6
1782666134.605015,2026-06-28T17:02:14Z,14.3,342.8,72.4,1339,0.2,11.6
1782666139.607815,2026-06-28T17:02:19Z,14.9,342.8,72.4,1339,0.0,11.6
1782666144.610603,2026-06-28T17:02:24Z,26.4,344.6,70.6,1339,0.0,11.6
1782666149.61338,2026-06-28T17:02:29Z,15.0,338.9,76.3,1339,0.0,11.6
1782666154.617073,2026-06-28T17:02:34Z,14.6,338.9,76.3,1339,0.2,11.6
1782666159.6200495,2026-06-28T17:02:39Z,14.6,338.9,76.3,1339,0.0,11.6
1782666164.623,2026-06-28T17:02:44Z,12.7,338.9,76.3,1339,0.0,11.6
1782666169.6259716,2026-06-28T17:02:49Z,14.3,338.9,76.3,1339,0.0,11.6
1782666174.6286757,2026-06-28T17:02:54Z,13.6,338.9,76.4,1339,0.2,11.6
1782666179.6315594,2026-06-28T17:02:59Z,13.8,338.9,76.4,1339,0.0,11.6
1782666184.6352422,2026-06-28T17:03:04Z,14.0,338.9,76.4,1339,0.0,11.6
1782666189.6379616,2026-06-28T17:03:09Z,13.4,338.8,76.4,1339,0.0,11.6
1782666194.6407628,2026-06-28T17:03:14Z,14.1,339.0,76.2,1339,0.0,11.6
1782666199.6439452,2026-06-28T17:03:19Z,23.2,339.8,75.4,1339,0.2,11.6
1782666204.647026,2026-06-28T17:03:24Z,14.6,340.1,75.1,1339,0.0,11.6
1782666209.650193,2026-06-28T17:03:29Z,13.0,340.1,75.1,1339,0.0,11.6
1782666214.655268,2026-06-28T17:03:34Z,15.5,340.1,75.1,1339,0.2,11.6
1782666219.6583347,2026-06-28T17:03:39Z,12.6,340.1,75.1,1339,0.0,11.6
1782666224.661178,2026-06-28T17:03:44Z,14.7,340.2,75.0,1339,0.2,11.6
1782666229.6643586,2026-06-28T17:03:49Z,13.2,340.2,75.0,1339,0.0,11.6
1782666234.6671393,2026-06-28T17:03:54Z,14.5,340.2,75.0,1339,0.0,11.6
1782666239.6699946,2026-06-28T17:03:59Z,12.8,340.2,75.0,1339,0.2,11.6
1782666244.6732576,2026-06-28T17:04:04Z,14.1,340.2,75.0,1339,0.0,11.6
1782666249.6760657,2026-06-28T17:04:09Z,13.6,340.2,75.0,1339,0.2,11.6
1782666254.6789668,2026-06-28T17:04:14Z,17.1,340.2,75.1,1339,0.0,11.6
1782666259.6826084,2026-06-28T17:04:19Z,17.1,340.2,75.1,1339,0.0,11.6
1782666264.6856444,2026-06-28T17:04:24Z,13.7,340.2,75.1,1339,0.0,11.6
1782666269.6885517,2026-06-28T17:04:29Z,14.9,340.1,75.1,1339,0.2,11.6
1782666274.6920683,2026-06-28T17:04:34Z,13.3,340.1,75.1,1339,0.0,11.6
1782666279.6948636,2026-06-28T17:04:39Z,14.2,340.5,74.7,1339,0.0,11.6
1782666284.6977413,2026-06-28T17:04:44Z,13.2,340.5,74.7,1339,0.0,11.6
1782666289.701428,2026-06-28T17:04:49Z,14.5,340.5,74.7,1339,0.2,11.6
1782666294.7042751,2026-06-28T17:04:54Z,12.9,340.5,74.8,1339,0.0,11.6
1782666299.7079377,2026-06-28T17:04:59Z,15.0,341.3,73.9,1339,0.2,11.6
1782666304.7107189,2026-06-28T17:05:04Z,12.5,341.3,73.9,1339,0.0,11.6
1782666309.7134523,2026-06-28T17:05:09Z,14.7,341.3,73.9,1339,0.0,11.6
1782666314.7167053,2026-06-28T17:05:14Z,14.4,341.3,73.9,1339,0.0,11.6
1782666319.7204065,2026-06-28T17:05:19Z,13.3,341.3,73.9,1339,0.2,11.6
1782666324.724558,2026-06-28T17:05:24Z,14.2,341.3,73.9,1339,0.0,11.6
1782666329.7276998,2026-06-28T17:05:29Z,12.7,341.3,73.9,1339,0.0,11.6
1782666334.7305007,2026-06-28T17:05:34Z,14.4,341.2,74.0,1339,0.0,11.6
1782666339.7334547,2026-06-28T17:05:39Z,12.7,341.2,74.0,1339,0.0,11.6
1782666344.7366114,2026-06-28T17:05:44Z,15.2,341.2,74.0,1339,0.2,11.6
1782666349.739424,2026-06-28T17:05:49Z,13.3,341.2,74.0,1339,0.2,11.6
1782666354.742617,2026-06-28T17:05:54Z,14.2,341.2,74.0,1339,0.0,11.6
1782666359.7459047,2026-06-28T17:05:59Z,13.7,341.2,74.0,1339,0.2,11.6
1782666364.7487614,2026-06-28T17:06:04Z,13.8,341.3,73.9,1339,0.0,11.6
1782666369.7521112,2026-06-28T17:06:09Z,14.4,341.3,73.9,1339,0.0,11.6
1782666374.7553773,2026-06-28T17:06:14Z,12.7,341.3,74.0,1339,0.0,11.6
1782666379.7582057,2026-06-28T17:06:19Z,14.7,341.2,74.0,1339,0.0,11.6
1782666384.7614973,2026-06-28T17:06:24Z,14.5,341.6,73.6,1339,0.0,11.6
1782666389.764248,2026-06-28T17:06:29Z,13.2,341.6,73.6,1339,0.2,11.6
1782666394.767109,2026-06-28T17:06:34Z,14.0,341.7,73.5,1339,0.0,11.6
1782666399.7702262,2026-06-28T17:06:39Z,13.9,341.7,73.5,1339,0.0,11.6
1782666404.7730782,2026-06-28T17:06:44Z,13.8,341.8,73.4,1339,0.2,11.6
1782666409.7780948,2026-06-28T17:06:49Z,13.9,341.8,73.4,1339,0.2,11.6
1782666414.7824683,2026-06-28T17:06:54Z,13.9,342.6,72.6,1339,0.0,11.6
1782666419.785262,2026-06-28T17:06:59Z,14.6,342.6,72.6,1339,0.0,11.6
1782666424.7889168,2026-06-28T17:07:04Z,13.1,342.6,72.6,1339,0.0,11.6
1782666429.7917256,2026-06-28T17:07:09Z,14.6,342.6,72.6,1339,0.0,11.6
1782666434.7949586,2026-06-28T17:07:14Z,13.2,342.6,72.6,1339,0.2,11.6
1782666439.798623,2026-06-28T17:07:19Z,14.5,342.6,72.6,1339,0.2,11.6
1782666444.8013566,2026-06-28T17:07:24Z,13.2,342.6,72.6,1339,0.0,11.6
1782666449.8046381,2026-06-28T17:07:29Z,15.2,342.6,72.6,1339,0.0,11.6
1782666454.8074343,2026-06-28T17:07:34Z,12.5,342.6,72.6,1339,0.0,11.6
1782666459.8102255,2026-06-28T17:07:39Z,14.5,342.6,72.6,1339,0.0,11.6
1782666464.8130398,2026-06-28T17:07:44Z,13.5,342.6,72.6,1339,0.2,11.6
1782666469.8158858,2026-06-28T17:07:49Z,13.5,342.6,72.6,1339,0.0,11.6
1782666474.8191166,2026-06-28T17:07:54Z,15.5,342.5,72.7,1339,0.0,11.6
1782666479.8224854,2026-06-28T17:07:59Z,12.6,342.5,72.7,1339,0.0,11.6
1782666484.8252833,2026-06-28T17:08:04Z,15.1,342.5,72.7,1339,0.2,11.6
1782666489.8289995,2026-06-28T17:08:09Z,13.2,342.5,72.7,1339,0.2,11.6
1782666494.8322873,2026-06-28T17:08:14Z,14.5,342.5,72.7,1339,0.0,11.6
1782666499.8351421,2026-06-28T17:08:19Z,13.0,342.5,72.7,1339,0.0,11.6
1782666504.8383768,2026-06-28T17:08:24Z,14.3,342.5,72.7,1339,0.0,11.6
1782666509.8411262,2026-06-28T17:08:29Z,13.7,342.5,72.7,1339,0.2,11.6
1782666514.8439658,2026-06-28T17:08:34Z,14.1,342.5,72.8,1339,0.0,11.6
1782666519.8472211,2026-06-28T17:08:39Z,14.1,342.4,72.8,1339,0.0,11.6
1782666524.8509073,2026-06-28T17:08:44Z,13.5,342.4,72.8,1339,0.2,11.6
1782666529.8542717,2026-06-28T17:08:49Z,14.5,342.4,72.8,1339,0.0,11.6
1782666534.85712,2026-06-28T17:08:54Z,13.0,342.4,72.8,1339,0.0,11.6
1782666539.860532,2026-06-28T17:08:59Z,15.8,342.5,72.7,1339,0.2,11.6
1782666544.863977,2026-06-28T17:09:04Z,12.6,342.5,72.7,1339,0.0,11.6
