timestamp_unix,timestamp_iso,system_cpu_pct,system_mem_used_mb,system_mem_available_mb,ev.py_pid,ev.py_cpu_pct,ev.py_rss_mb
1782666560.5347376,2026-06-28T17:09:20Z,12.0,336.7,78.5,1348,0.0,14.6
1782666565.5387871,2026-06-28T17:09:25Z,12.5,336.7,78.5,1348,0.2,14.6
1782666570.5416036,2026-06-28T17:09:30Z,12.7,336.7,78.6,1348,0.0,14.6
1782666575.5445638,2026-06-28T17:09:35Z,13.0,336.7,78.6,1348,0.0,14.6
1782666580.5472765,2026-06-28T17:09:40Z,12.9,336.7,78.6,1348,0.0,14.6
1782666585.550289,2026-06-28T17:09:45Z,12.2,336.7,78.5,1348,0.0,14.6
1782666590.5537205,2026-06-28T17:09:50Z,14.3,337.0,78.2,1348,0.2,14.6
1782666595.5564818,2026-06-28T17:09:55Z,19.4,337.8,77.4,1348,0.0,14.6
1782666600.5600238,2026-06-28T17:10:00Z,21.8,333.3,81.9,1348,0.0,14.6
1782666605.563626,2026-06-28T17:10:05Z,12.2,333.3,81.9,1348,0.0,14.6
1782666610.566787,2026-06-28T17:10:10Z,12.6,334.1,81.1,1348,0.2,14.6
1782666615.5696142,2026-06-28T17:10:15Z,12.7,334.2,81.0,1348,0.2,14.6
1782666620.573138,2026-06-28T17:10:20Z,12.9,334.2,81.0,1348,0.0,14.6
1782666625.5757947,2026-06-28T17:10:25Z,13.2,334.2,81.0,1348,0.0,14.6
1782666630.5793903,2026-06-28T17:10:30Z,12.3,334.2,81.1,1348,0.0,14.6
1782666635.582463,2026-06-28T17:10:35Z,13.5,332.0,83.2,1348,0.2,14.6
1782666640.5852258,2026-06-28T17:10:40Z,11.9,331.9,83.3,1348,0.0,14.6
1782666645.5885115,2026-06-28T17:10:45Z,14.1,332.3,82.9,1348,0.0,14.6
1782666650.5912123,2026-06-28T17:10:50Z,11.3,332.3,82.9,1348,0.2,14.6
1782666655.5939448,2026-06-28T17:10:55Z,13.2,332.3,82.9,1348,0.0,14.6
1782666660.596697,2026-06-28T17:11:00Z,12.6,332.3,82.9,1348,0.0,14.6
1782666665.5994186,2026-06-28T17:11:05Z,13.1,332.7,82.5,1348,0.0,14.6
1782666670.602522,2026-06-28T17:11:10Z,12.4,332.7,82.5,1348,0.2,14.6
1782666675.6065896,2026-06-28T17:11:15Z,13.1,332.7,82.5,1348,0.0,14.6
1782666680.6100428,2026-06-28T17:11:20Z,12.8,332.7,82.5,1348,0.0,14.6
1782666685.612733,2026-06-28T17:11:25Z,12.3,332.7,82.6,1348,0.2,14.6
1782666690.616291,2026-06-28T17:11:30Z,12.8,332.7,82.6,1348,0.0,14.6
1782666695.6197405,2026-06-28T17:11:35Z,12.7,332.6,82.6,1348,0.0,14.6
1782666700.6225073,2026-06-28T17:11:40Z,12.9,332.9,82.4,1348,0.0,14.6
1782666705.6258929,2026-06-28T17:11:45Z,12.9,333.7,81.5,1348,0.2,14.6
1782666710.6286016,2026-06-28T17:11:50Z,17.4,333.7,81.6,1348,0.2,14.6
1782666715.6313689,2026-06-28T17:11:55Z,13.6,333.8,81.4,1348,0.0,14.6
1782666720.6348257,2026-06-28T17:12:00Z,13.0,333.8,81.4,1348,0.0,14.6
1782666725.6376555,2026-06-28T17:12:05Z,12.6,333.8,81.5,1348,0.0,14.6
1782666730.6403358,2026-06-28T17:12:10Z,13.1,333.9,81.3,1348,0.0,14.6
1782666735.6433716,2026-06-28T17:12:15Z,12.8,333.9,81.3,1348,0.2,14.6
1782666740.646159,2026-06-28T17:12:20Z,12.5,333.9,81.3,1348,0.0,14.6
1782666745.649559,2026-06-28T17:12:25Z,12.3,333.9,81.3,1348,0.0,14.6
1782666750.6522102,2026-06-28T17:12:30Z,13.2,333.9,81.3,1348,0.0,14.6
1782666755.654979,2026-06-28T17:12:35Z,13.0,334.2,81.0,1348,0.2,14.6
1782666760.6584656,2026-06-28T17:12:40Z,12.8,334.2,81.0,1348,0.0,14.6
1782666765.6612346,2026-06-28T17:12:45Z,12.8,334.6,80.6,1348,0.0,14.6
1782666770.664217,2026-06-28T17:12:50Z,12.9,334.7,80.5,1348,0.2,14.6
1782666775.6669967,2026-06-28T17:12:55Z,12.6,334.6,80.6,1348,0.0,14.6
1782666780.6702483,2026-06-28T17:13:00Z,13.1,334.7,80.5,1348,0.0,14.6
1782666785.673517,2026-06-28T17:13:05Z,12.4,334.7,80.5,1348,0.0,14.6
1782666790.6761913,2026-06-28T17:13:10Z,12.1,334.7,80.5,1348,0.0,14.6
1782666795.6792061,2026-06-28T17:13:15Z,13.5,334.8,80.4,1348,0.2,14.6
1782666800.682063,2026-06-28T17:13:20Z,11.9,334.8,80.4,1348,0.2,14.6
1782666805.6863525,2026-06-28T17:13:25Z,13.9,334.8,80.4,1348,0.0,14.6
1782666810.6891305,2026-06-28T17:13:30Z,11.5,334.8,80.4,1348,0.0,14.6
1782666815.6923614,2026-06-28T17:13:35Z,14.0,334.8,80.4,1348,0.0,14.6
1782666820.6950564,2026-06-28T17:13:40Z,11.3,334.8,80.4,1348,0.2,14.6
1782666825.6978557,2026-06-28T17:13:45Z,13.0,335.5,79.7,1348,0.0,14.6
1782666830.7008398,2026-06-28T17:13:50Z,13.1,335.4,79.8,1348,0.2,14.6
1782666835.703529,2026-06-28T17:13:55Z,12.3,335.4,79.8,1348,0.0,14.6
1782666840.7071738,2026-06-28T17:14:00Z,14.1,335.4,79.9,1348,0.0,14.6
1782666845.7105894,2026-06-28T17:14:05Z,12.1,335.3,79.9,1348,0.0,14.6
1782666850.7133718,2026-06-28T17:14:10Z,13.6,335.3,79.9,1348,0.2,14.6
1782666855.7166817,2026-06-28T17:14:15Z,11.8,335.3,79.9,1348,0.0,14.6
1782666860.72019,2026-06-28T17:14:20Z,13.9,335.4,79.8,1348,0.0,14.6
1782666865.722969,2026-06-28T17:14:25Z,11.6,335.4,79.8,1348,0.0,14.6
1782666870.7260063,2026-06-28T17:14:30Z,13.9,335.5,79.7,1348,0.2,14.6
1782666875.7286298,2026-06-28T17:14:35Z,11.4,335.5,79.7,1348,0.0,14.6
1782666880.7313662,2026-06-28T17:14:40Z,13.2,335.5,79.7,1348,0.0,14.6
1782666885.7347267,2026-06-28T17:14:45Z,12.6,335.5,79.7,1348,0.0,14.6
1782666890.7374866,2026-06-28T17:14:50Z,12.6,335.5,79.7,1348,0.2,14.6
1782666895.7408187,2026-06-28T17:14:55Z,13.9,335.5,79.7,1348,0.0,14.6
1782666900.7436619,2026-06-28T17:15:00Z,11.7,335.5,79.7,1348,0.0,14.6
1782666905.7467809,2026-06-28T17:15:05Z,14.0,335.5,79.7,1348,0.2,14.6
1782666910.7495248,2026-06-28T17:15:10Z,11.6,335.5,79.7,1348,0.0,14.6
1782666915.7534013,2026-06-28T17:15:15Z,13.7,335.5,79.7,1348,0.0,14.6
1782666920.7564087,2026-06-28T17:15:20Z,11.8,335.5,79.7,1348,0.0,14.6
1782666925.7591455,2026-06-28T17:15:25Z,12.9,335.5,79.8,1348,0.2,14.6
1782666930.762468,2026-06-28T17:15:30Z,12.6,335.5,79.8,1348,0.0,14.6
1782666935.7652328,2026-06-28T17:15:35Z,12.8,335.5,79.8,1348,0.0,14.6
1782666940.7686203,2026-06-28T17:15:40Z,13.4,335.5,79.8,1348,0.0,14.6
1782666945.7715287,2026-06-28T17:15:45Z,12.1,335.6,79.7,1348,0.2,14.6
1782666950.7747178,2026-06-28T17:15:50Z,14.2,335.6,79.6,1348,0.0,14.6
1782666955.7781072,2026-06-28T17:15:55Z,11.8,335.6,79.6,1348,0.0,14.6
1782666960.7809217,2026-06-28T17:16:00Z,13.4,335.6,79.6,1348,0.2,14.6
1782666965.7838552,2026-06-28T17:16:05Z,12.2,335.6,79.6,1348,0.0,14.6
1782666970.7865727,2026-06-28T17:16:10Z,12.4,335.6,79.6,1348,0.0,14.6
1782666975.7893395,2026-06-28T17:16:15Z,12.9,335.6,79.6,1348,0.0,14.6
1782666980.7922537,2026-06-28T17:16:20Z,12.6,335.6,79.6,1348,0.2,14.6
1782666985.7950087,2026-06-28T17:16:25Z,13.6,335.6,79.6,1348,0.2,14.6
1782666990.7980425,2026-06-28T17:16:30Z,12.1,335.6,79.6,1348,0.0,14.6
1782666995.8006887,2026-06-28T17:16:35Z,13.2,335.6,79.6,1348,0.0,14.6
1782667000.8034391,2026-06-28T17:16:40Z,12.3,335.6,79.6,1348,0.2,14.6
1782667005.806705,2026-06-28T17:16:45Z,13.4,335.6,79.6,1348,0.0,14.6
1782667010.8094628,2026-06-28T17:16:50Z,12.0,335.6,79.6,1348,0.0,14.6
1782667015.8126893,2026-06-28T17:16:55Z,12.6,335.6,79.6,1348,0.0,14.6
1782667020.81636,2026-06-28T17:17:00Z,12.6,335.5,79.7,1348,0.2,14.6
1782667025.8198247,2026-06-28T17:17:05Z,13.2,333.3,81.9,1348,0.0,14.6
1782667030.8225496,2026-06-28T17:17:10Z,12.5,333.3,81.9,1348,0.2,14.6
1782667035.8253133,2026-06-28T17:17:15Z,13.2,333.3,81.9,1348,0.0,14.6
1782667040.8280387,2026-06-28T17:17:20Z,12.3,333.3,81.9,1348,0.0,14.6
1782667045.8307934,2026-06-28T17:17:25Z,13.1,334.1,81.1,1348,0.0,14.6
1782667050.833874,2026-06-28T17:17:30Z,11.6,334.1,81.1,1348,0.0,14.6
1782667055.8366292,2026-06-28T17:17:35Z,13.7,334.1,81.1,1348,0.2,14.6
1782667060.8397858,2026-06-28T17:17:40Z,12.1,334.1,81.1,1348,0.0,14.6
1782667065.842528,2026-06-28T17:17:45Z,13.3,334.5,80.7,1348,0.0,14.6
1782667070.8452988,2026-06-28T17:17:50Z,12.2,334.5,80.8,1348,0.0,14.6
1782667075.8487363,2026-06-28T17:17:55Z,13.8,334.9,80.3,1348,0.2,14.6
1782667080.8515477,2026-06-28T17:18:00Z,12.7,334.9,80.3,1348,0.0,14.6
1782667085.8548768,2026-06-28T17:18:05Z,13.0,334.9,80.3,1348,0.0,14.6
1782667090.857658,2026-06-28T17:18:10Z,12.3,334.9,80.3,1348,0.0,14.6
1782667095.860609,2026-06-28T17:18:15Z,13.0,334.9,80.3,1348,0.2,14.6
1782667100.8635983,2026-06-28T17:18:20Z,12.6,334.9,80.3,1348,0.0,14.6
1782667105.8663242,2026-06-28T17:18:25Z,12.3,334.8,80.4,1348,0.0,14.6
1782667110.8690636,2026-06-28T17:18:30Z,13.3,334.8,80.4,1348,0.2,14.6
1782667115.8717337,2026-06-28T17:18:35Z,11.5,334.8,80.4,1348,0.0,14.6
1782667120.875133,2026-06-28T17:18:40Z,14.4,334.8,80.4,1348,0.2,14.6
1782667125.878525,2026-06-28T17:18:45Z,12.2,334.8,80.4,1348,0.0,14.6
1782667130.8849232,2026-06-28T17:18:50Z,13.2,334.9,80.3,1348,0.2,14.6
1782667135.887858,2026-06-28T17:18:55Z,12.6,334.9,80.3,1348,0.0,14.6
1782667140.8915446,2026-06-28T17:19:00Z,12.5,335.0,80.2,1348,0.0,14.6
1782667145.8945968,2026-06-28T17:19:05Z,13.1,335.0,80.2,1348,0.0,14.6
1782667150.8973243,2026-06-28T17:19:10Z,12.4,335.0,80.2,1348,0.2,14.6
1782667155.9000149,2026-06-28T17:19:15Z,13.7,335.0,80.2,1348,0.0,14.6
1782667160.902723,2026-06-28T17:19:20Z,11.8,335.0,80.2,1348,0.0,14.6
1782667165.9055026,2026-06-28T17:19:25Z,19.7,335.0,80.2,1348,0.2,14.6
1782667170.908503,2026-06-28T17:19:30Z,12.2,335.0,80.2,1348,0.0,14.6
1782667175.9119937,2026-06-28T17:19:35Z,13.3,335.1,80.1,1348,0.0,14.6
1782667180.9147463,2026-06-28T17:19:40Z,12.0,335.1,80.1,1348,0.0,14.6
1782667185.9183877,2026-06-28T17:19:45Z,13.8,335.1,80.1,1348,0.0,14.6
1782667190.9211574,2026-06-28T17:19:50Z,11.6,335.1,80.1,1348,0.0,14.6
1782667195.9241471,2026-06-28T17:19:55Z,14.1,335.1,80.1,1348,0.2,14.6
1782667200.92732,2026-06-28T17:20:00Z,11.7,335.0,80.2,1348,0.2,14.6
1782667205.9301038,2026-06-28T17:20:05Z,13.0,335.0,80.2,1348,0.0,14.6
1782667210.933657,2026-06-28T17:20:10Z,13.9,335.0,80.2,1348,0.0,14.6
1782667215.9362853,2026-06-28T17:20:15Z,11.3,335.0,80.2,1348,0.0,14.6
1782667220.9395366,2026-06-28T17:20:20Z,14.3,335.0,80.2,1348,0.0,14.6
1782667225.9426606,2026-06-28T17:20:25Z,11.9,335.0,80.2,1348,0.2,14.6
1782667230.9454594,2026-06-28T17:20:30Z,13.5,335.1,80.1,1348,0.0,14.6
1782667235.9486523,2026-06-28T17:20:35Z,12.3,335.1,80.1,1348,0.0,14.6
1782667240.951389,2026-06-28T17:20:40Z,13.2,335.1,80.1,1348,0.2,14.6
1782667245.9563036,2026-06-28T17:20:45Z,12.2,335.1,80.1,1348,0.0,14.6
1782667250.9590683,2026-06-28T17:20:50Z,12.4,335.1,80.1,1348,0.0,14.6
1782667255.961856,2026-06-28T17:20:55Z,13.0,335.1,80.1,1348,0.2,14.6
1782667260.964907,2026-06-28T17:21:00Z,12.6,335.1,80.1,1348,0.0,14.6
1782667265.9676075,2026-06-28T17:21:05Z,13.7,335.1,80.2,1348,0.0,14.6
1782667270.9709983,2026-06-28T17:21:10Z,11.9,335.1,80.2,1348,0.2,14.6
1782667275.9737537,2026-06-28T17:21:15Z,13.5,335.0,80.2,1348,0.0,14.6
1782667280.9765186,2026-06-28T17:21:20Z,12.3,335.0,80.2,1348,0.0,14.6
1782667285.9798226,2026-06-28T17:21:25Z,13.5,335.0,80.2,1348,0.0,14.6
1782667290.9825706,2026-06-28T17:21:30Z,11.6,335.0,80.2,1348,0.2,14.6
1782667295.985606,2026-06-28T17:21:35Z,12.8,335.0,80.2,1348,0.0,14.6
1782667300.9882822,2026-06-28T17:21:40Z,12.4,335.0,80.2,1348,0.2,14.6
1782667305.9913313,2026-06-28T17:21:45Z,13.0,335.0,80.2,1348,0.0,14.6
1782667310.99406,2026-06-28T17:21:50Z,12.4,335.0,80.2,1348,0.0,14.6
1782667315.9967659,2026-06-28T17:21:55Z,13.2,335.0,80.2,1348,0.2,14.6
1782667321.0002444,2026-06-28T17:22:01Z,12.4,335.0,80.2,1348,0.0,14.6
1782667326.002988,2026-06-28T17:22:06Z,13.2,335.0,80.2,1348,0.0,14.6
1782667331.0060565,2026-06-28T17:22:11Z,12.7,335.0,80.2,1348,0.0,14.6
1782667336.008798,2026-06-28T17:22:16Z,12.3,335.0,80.2,1348,0.2,14.6
1782667341.0134904,2026-06-28T17:22:21Z,12.3,335.0,80.2,1348,0.0,14.6
1782667346.017335,2026-06-28T17:22:26Z,13.0,335.0,80.2,1348,0.0,14.6
1782667351.0200365,2026-06-28T17:22:31Z,13.1,335.0,80.3,1348,0.2,14.6
1782667356.0233517,2026-06-28T17:22:36Z,12.4,335.0,80.3,1348,0.0,14.6
1782667361.026122,2026-06-28T17:22:41Z,12.9,334.9,80.3,1348,0.0,14.6
1782667366.0294716,2026-06-28T17:22:46Z,12.9,334.9,80.3,1348,0.0,14.6
1782667371.0321457,2026-06-28T17:22:51Z,12.2,334.9,80.3,1348,0.0,14.6
1782667376.0349202,2026-06-28T17:22:56Z,12.1,334.9,80.3,1348,0.2,14.6
1782667381.038556,2026-06-28T17:23:01Z,13.0,334.9,80.4,1348,0.2,14.6
1782667386.0419118,2026-06-28T17:23:06Z,11.9,334.8,80.4,1348,0.0,14.6
1782667391.0445306,2026-06-28T17:23:11Z,13.2,334.8,80.4,1348,0.0,14.6
1782667396.0476186,2026-06-28T17:23:16Z,12.2,334.8,80.4,1348,0.0,14.6
1782667401.0509374,2026-06-28T17:23:21Z,13.3,334.8,80.4,1348,0.2,14.6
1782667406.0536919,2026-06-28T17:23:26Z,12.0,335.6,79.6,1348,0.0,14.6
1782667411.0566826,2026-06-28T17:23:31Z,13.9,335.3,79.9,1348,0.2,14.6
1782667416.0593946,2026-06-28T17:23:36Z,12.5,335.6,79.6,1348,0.0,14.6
1782667421.0628307,2026-06-28T17:23:41Z,13.0,335.4,79.9,1348,0.0,14.6
1782667426.066095,2026-06-28T17:23:46Z,12.3,335.1,80.1,1348,0.2,14.6
1782667431.068849,2026-06-28T17:23:51Z,12.2,335.1,80.1,1348,0.0,14.6
1782667436.072116,2026-06-28T17:23:56Z,13.3,335.1,80.1,1348,0.0,14.6
1782667441.0749652,2026-06-28T17:24:01Z,11.9,335.1,80.1,1348,0.0,14.6
1782667446.0784178,2026-06-28T17:24:06Z,13.6,335.1,80.1,1348,0.0,14.6
1782667451.0811765,2026-06-28T17:24:11Z,11.8,335.1,80.1,1348,0.2,14.6
1782667456.0844946,2026-06-28T17:24:16Z,14.0,335.1,80.1,1348,0.0,14.6
1782667461.0872178,2026-06-28T17:24:21Z,11.2,335.1,80.1,1348,0.0,14.6
1782667466.0912187,2026-06-28T17:24:26Z,13.5,335.1,80.1,1348,0.0,14.6
1782667471.093982,2026-06-28T17:24:31Z,12.3,335.1,80.1,1348,0.0,14.6
1782667476.0966733,2026-06-28T17:24:36Z,13.1,335.1,80.1,1348,0.2,14.6
1782667481.099726,2026-06-28T17:24:41Z,12.9,335.1,80.1,1348,0.0,14.6
1782667486.102757,2026-06-28T17:24:46Z,12.0,335.3,79.9,1348,0.0,14.6
1782667491.105928,2026-06-28T17:24:51Z,14.1,335.3,79.9,1348,0.2,14.6
1782667496.108806,2026-06-28T17:24:56Z,11.6,335.3,79.9,1348,0.2,14.6
1782667501.111582,2026-06-28T17:25:01Z,13.7,335.3,79.9,1348,0.0,14.6
1782667506.1147764,2026-06-28T17:25:06Z,11.7,335.2,80.0,1348,0.0,14.6
1782667511.1175544,2026-06-28T17:25:11Z,13.2,335.2,80.0,1348,0.0,14.6
1782667516.1202066,2026-06-28T17:25:16Z,12.4,335.2,80.0,1348,0.0,14.6
1782667521.122948,2026-06-28T17:25:21Z,12.3,335.3,79.9,1348,0.2,14.6
1782667526.126055,2026-06-28T17:25:26Z,13.0,335.3,79.9,1348,0.0,14.6
1782667531.1294444,2026-06-28T17:25:31Z,12.5,335.3,79.9,1348,0.0,14.6
1782667536.1321359,2026-06-28T17:25:36Z,12.6,335.3,79.9,1348,0.0,14.6
1782667541.1351829,2026-06-28T17:25:41Z,12.8,335.3,79.9,1348,0.2,14.6
1782667546.1379316,2026-06-28T17:25:46Z,12.4,335.3,79.9,1348,0.2,14.6
1782667551.1406372,2026-06-28T17:25:51Z,13.1,335.3,79.9,1348,0.0,14.6
1782667556.1437087,2026-06-28T17:25:56Z,12.9,335.3,79.9,1348,0.0,14.6
1782667561.1471746,2026-06-28T17:26:01Z,12.2,335.3,79.9,1348,0.2,14.6
1782667566.1506875,2026-06-28T17:26:06Z,14.0,335.3,79.9,1348,0.0,14.6
1782667571.153383,2026-06-28T17:26:11Z,11.3,335.4,79.8,1348,0.0,14.6
1782667576.156062,2026-06-28T17:26:16Z,13.1,335.4,79.8,1348,0.0,14.6
1782667581.1600523,2026-06-28T17:26:21Z,12.1,335.3,79.9,1348,0.0,14.6
1782667586.1628177,2026-06-28T17:26:26Z,13.2,335.5,79.8,1348,0.0,14.6
1782667591.1659124,2026-06-28T17:26:31Z,12.7,335.5,79.8,1348,0.2,14.6
1782667596.1686358,2026-06-28T17:26:36Z,12.6,335.5,79.8,1348,0.2,14.6
1782667601.1720958,2026-06-28T17:26:41Z,12.9,335.4,79.8,1348,0.0,14.6
1782667606.1755116,2026-06-28T17:26:46Z,12.4,335.4,79.8,1348,0.0,14.6
1782667611.1783485,2026-06-28T17:26:51Z,12.8,335.4,79.8,1348,0.0,14.6
1782667616.1816683,2026-06-28T17:26:56Z,23.8,339.1,76.1,1348,0.0,14.6
1782667621.184913,2026-06-28T17:27:01Z,14.2,339.3,75.9,1348,0.0,14.6
1782667626.1876147,2026-06-28T17:27:06Z,11.8,339.3,75.9,1348,0.2,14.6
1782667631.1910975,2026-06-28T17:27:11Z,13.0,339.4,75.8,1348,0.2,14.6
1782667636.1938188,2026-06-28T17:27:16Z,12.2,339.4,75.8,1348,0.0,14.6
1782667641.19652,2026-06-28T17:27:21Z,13.0,339.4,75.8,1348,0.0,14.6
1782667646.1999307,2026-06-28T17:27:26Z,12.4,339.4,75.8,1348,0.0,14.6
1782667651.2026966,2026-06-28T17:27:31Z,13.1,339.5,75.7,1348,0.0,14.6
1782667656.2057366,2026-06-28T17:27:36Z,11.4,339.5,75.7,1348,0.2,14.6
1782667661.2084165,2026-06-28T17:27:41Z,13.5,339.5,75.8,1348,0.0,14.6
1782667666.2117367,2026-06-28T17:27:46Z,11.9,339.4,75.8,1348,0.2,14.6
1782667671.2146041,2026-06-28T17:27:51Z,13.3,339.4,75.8,1348,0.0,14.6
1782667676.2176826,2026-06-28T17:27:56Z,12.2,339.4,75.8,1348,0.0,14.6
1782667681.220396,2026-06-28T17:28:01Z,13.4,339.6,75.6,1348,0.2,14.6
1782667686.224392,2026-06-28T17:28:06Z,12.1,339.5,75.7,1348,0.0,14.6
1782667691.2274199,2026-06-28T17:28:11Z,13.4,339.5,75.7,1348,0.0,14.6
1782667696.230164,2026-06-28T17:28:16Z,11.8,339.5,75.7,1348,0.0,14.6
1782667701.2336957,2026-06-28T17:28:21Z,12.9,339.5,75.7,1348,0.0,14.6
1782667706.236418,2026-06-28T17:28:26Z,12.7,339.4,75.8,1348,0.2,14.6
1782667711.23944,2026-06-28T17:28:31Z,13.1,339.4,75.8,1348,0.0,14.6
1782667716.2421877,2026-06-28T17:28:36Z,12.1,339.6,75.6,1348,0.0,14.6
1782667721.2457628,2026-06-28T17:28:41Z,13.4,339.7,75.5,1348,0.2,14.6
1782667726.2483811,2026-06-28T17:28:46Z,13.4,339.7,75.5,1348,0.0,14.6
1782667731.2511647,2026-06-28T17:28:51Z,12.0,339.7,75.5,1348,0.0,14.6
1782667736.2544682,2026-06-28T17:28:56Z,13.8,339.6,75.6,1348,0.2,14.6
1782667741.257278,2026-06-28T17:29:01Z,11.6,339.6,75.6,1348,0.0,14.6
1782667746.259968,2026-06-28T17:29:06Z,12.9,339.7,75.5,1348,0.2,14.6
1782667751.2630544,2026-06-28T17:29:11Z,12.4,339.7,75.5,1348,0.0,14.6
1782667756.2658994,2026-06-28T17:29:16Z,12.8,339.7,75.5,1348,0.0,14.6
1782667761.2693403,2026-06-28T17:29:21Z,13.3,339.7,75.5,1348,0.2,14.6
1782667766.272411,2026-06-28T17:29:26Z,12.2,339.8,75.4,1348,0.0,14.6
1782667771.275466,2026-06-28T17:29:31Z,13.8,339.8,75.4,1348,0.0,14.6
1782667776.2784786,2026-06-28T17:29:36Z,11.7,339.8,75.4,1348,0.2,14.6
1782667781.2812297,2026-06-28T17:29:41Z,13.8,339.8,75.4,1348,0.0,14.6
1782667786.284506,2026-06-28T17:29:46Z,11.4,339.8,75.4,1348,0.0,14.6
1782667791.2880504,2026-06-28T17:29:51Z,12.7,339.8,75.4,1348,0.0,14.6
1782667796.2914557,2026-06-28T17:29:56Z,12.8,339.5,75.7,1348,0.0,14.6
1782667801.2943392,2026-06-28T17:30:01Z,12.5,339.5,75.7,1348,0.2,14.6
1782667806.297618,2026-06-28T17:30:06Z,13.0,339.5,75.7,1348,0.0,14.6
1782667811.3002589,2026-06-28T17:30:11Z,12.3,339.5,75.7,1348,0.0,14.6
1782667816.3033364,2026-06-28T17:30:16Z,13.0,339.4,75.9,1348,0.0,14.6
1782667821.3063788,2026-06-28T17:30:21Z,12.4,339.5,75.8,1348,0.2,14.6
1782667826.3094938,2026-06-28T17:30:26Z,12.9,339.5,75.8,1348,0.0,14.6
1782667831.312831,2026-06-28T17:30:31Z,12.7,339.6,75.7,1348,0.0,14.6
1782667836.3155785,2026-06-28T17:30:36Z,11.8,339.6,75.7,1348,0.0,14.6
1782667841.318909,2026-06-28T17:30:41Z,13.9,339.6,75.7,1348,0.2,14.6
1782667846.3217666,2026-06-28T17:30:46Z,12.4,339.5,75.7,1348,0.2,14.6
1782667851.3255436,2026-06-28T17:30:51Z,13.0,339.5,75.7,1348,0.0,14.6
1782667856.3281534,2026-06-28T17:30:56Z,12.4,339.6,75.6,1348,0.0,14.6
1782667861.3309908,2026-06-28T17:31:01Z,12.9,339.6,75.6,1348,0.0,14.6
1782667866.3344526,2026-06-28T17:31:06Z,12.7,339.5,75.7,1348,0.0,14.6
1782667871.3371904,2026-06-28T17:31:11Z,12.4,339.5,75.7,1348,0.2,14.6
1782667876.3402338,2026-06-28T17:31:16Z,13.1,339.5,75.8,1348,0.0,14.6
1782667881.3437865,2026-06-28T17:31:21Z,12.3,339.3,75.9,1348,0.0,14.6
1782667886.347387,2026-06-28T17:31:26Z,12.8,339.4,75.8,1348,0.0,14.6
1782667891.3504593,2026-06-28T17:31:31Z,11.9,339.4,75.8,1348,0.2,14.6
1782667896.3532135,2026-06-28T17:31:36Z,14.0,339.3,76.0,1348,0.0,14.6
1782667901.3561387,2026-06-28T17:31:41Z,12.6,339.3,76.0,1348,0.0,14.6
1782667906.3589082,2026-06-28T17:31:46Z,12.7,339.3,76.0,1348,0.2,14.6
1782667911.3624783,2026-06-28T17:31:51Z,12.9,339.3,76.0,1348,0.0,14.6
1782667916.3652506,2026-06-28T17:31:56Z,12.4,339.4,75.8,1348,0.2,14.6
1782667921.368288,2026-06-28T17:32:01Z,13.1,339.3,75.9,1348,0.0,14.6
1782667926.3709729,2026-06-28T17:32:06Z,12.4,339.3,75.9,1348,0.0,14.6
1782667931.3737524,2026-06-28T17:32:11Z,13.0,339.3,75.9,1348,0.2,14.6
1782667936.3767037,2026-06-28T17:32:16Z,11.5,339.3,75.9,1348,0.0,14.6
1782667941.3794258,2026-06-28T17:32:21Z,13.9,339.3,75.9,1348,0.0,14.6
1782667946.3824873,2026-06-28T17:32:26Z,11.5,339.3,75.9,1348,0.2,14.6
1782667951.3852696,2026-06-28T17:32:31Z,13.8,338.3,77.0,1348,0.0,14.6
1782667956.3885305,2026-06-28T17:32:36Z,12.0,338.2,77.0,1348,0.0,14.6
1782667961.3913605,2026-06-28T17:32:41Z,13.1,338.2,77.1,1348,0.2,14.6
1782667966.3950717,2026-06-28T17:32:46Z,12.3,338.1,77.1,1348,0.0,14.6
1782667971.3983986,2026-06-28T17:32:51Z,12.3,338.1,77.1,1348,0.0,14.6
1782667976.4011412,2026-06-28T17:32:56Z,12.8,338.1,77.1,1348,0.0,14.6
1782667981.404141,2026-06-28T17:33:01Z,12.7,338.3,76.9,1348,0.2,14.6
1782667986.4068902,2026-06-28T17:33:06Z,12.6,338.3,76.9,1348,0.0,14.6
1782667991.4103642,2026-06-28T17:33:11Z,13.0,338.3,77.0,1348,0.0,14.6
1782667996.4131308,2026-06-28T17:33:16Z,13.4,339.1,76.1,1348,0.0,14.6
1782668001.4168465,2026-06-28T17:33:21Z,12.2,338.8,76.4,1348,0.2,14.6
1782668006.420297,2026-06-28T17:33:26Z,13.3,338.8,76.4,1348,0.0,14.6
1782668011.4230494,2026-06-28T17:33:31Z,12.2,338.8,76.4,1348,0.0,14.6
1782668016.4261184,2026-06-28T17:33:36Z,12.6,337.5,77.7,1348,0.0,14.6
1782668021.4287717,2026-06-28T17:33:41Z,12.8,337.5,77.7,1348,0.0,14.6
1782668026.4317987,2026-06-28T17:33:46Z,12.6,338.4,76.9,1348,0.2,14.6
1782668031.4345722,2026-06-28T17:33:51Z,12.6,338.4,76.9,1348,0.0,14.6
1782668036.437333,2026-06-28T17:33:56Z,13.2,338.4,76.9,1348,0.0,14.6
1782668041.4405212,2026-06-28T17:34:01Z,13.3,338.3,76.9,1348,0.2,14.6
