timestamp_unix,timestamp_iso,direction,msg_type,size_bytes,processing_ms
1782315454.801,2026-06-24T16:37:34,incoming,MeterValues,890,0.000
1782315454.803,2026-06-24T16:37:34,incoming,MeterValues,0,0.384
1782315454.804,2026-06-24T16:37:34,outgoing,CallResult,45,0.000
1782315462.391,2026-06-24T16:37:42,incoming,Heartbeat,57,0.000
1782315462.392,2026-06-24T16:37:42,outgoing,CallResult,81,0.000
1782315465.081,2026-06-24T16:37:45,incoming,MeterValues,881,0.000
1782315465.084,2026-06-24T16:37:45,incoming,MeterValues,0,0.271
1782315465.084,2026-06-24T16:37:45,outgoing,CallResult,45,0.000
1782315472.409,2026-06-24T16:37:52,incoming,Heartbeat,57,0.000
1782315472.410,2026-06-24T16:37:52,outgoing,CallResult,81,0.000
1782315475.272,2026-06-24T16:37:55,incoming,MeterValues,880,0.000
1782315475.275,2026-06-24T16:37:55,incoming,MeterValues,0,0.281
1782315475.275,2026-06-24T16:37:55,outgoing,CallResult,45,0.000
1782315482.479,2026-06-24T16:38:02,incoming,Heartbeat,57,0.000
1782315482.480,2026-06-24T16:38:02,outgoing,CallResult,81,0.000
1782315485.305,2026-06-24T16:38:05,incoming,MeterValues,881,0.000
1782315485.307,2026-06-24T16:38:05,incoming,MeterValues,0,0.389
1782315485.308,2026-06-24T16:38:05,outgoing,CallResult,45,0.000
1782315492.496,2026-06-24T16:38:12,incoming,Heartbeat,57,0.000
1782315492.497,2026-06-24T16:38:12,outgoing,CallResult,81,0.000
1782315495.341,2026-06-24T16:38:15,incoming,MeterValues,881,0.000
1782315495.343,2026-06-24T16:38:15,incoming,MeterValues,0,0.220
1782315495.343,2026-06-24T16:38:15,outgoing,CallResult,45,0.000
1782315502.508,2026-06-24T16:38:22,incoming,Heartbeat,57,0.000
1782315502.509,2026-06-24T16:38:22,outgoing,CallResult,81,0.000
1782315505.509,2026-06-24T16:38:25,incoming,MeterValues,881,0.000
1782315505.511,2026-06-24T16:38:25,incoming,MeterValues,0,0.417
1782315505.512,2026-06-24T16:38:25,outgoing,CallResult,45,0.000
1782315512.525,2026-06-24T16:38:32,incoming,Heartbeat,57,0.000
1782315512.526,2026-06-24T16:38:32,outgoing,CallResult,81,0.000
1782315515.717,2026-06-24T16:38:35,incoming,MeterValues,881,0.000
1782315515.719,2026-06-24T16:38:35,incoming,MeterValues,0,0.273
1782315515.719,2026-06-24T16:38:35,outgoing,CallResult,45,0.000
1782315522.572,2026-06-24T16:38:42,incoming,Heartbeat,57,0.000
1782315522.573,2026-06-24T16:38:42,outgoing,CallResult,81,0.000
1782315525.957,2026-06-24T16:38:45,incoming,MeterValues,881,0.000
1782315525.960,2026-06-24T16:38:45,incoming,MeterValues,0,0.396
1782315525.960,2026-06-24T16:38:45,outgoing,CallResult,45,0.000
1782315532.776,2026-06-24T16:38:52,incoming,Heartbeat,57,0.000
1782315532.777,2026-06-24T16:38:52,outgoing,CallResult,81,0.000
1782315536.081,2026-06-24T16:38:56,incoming,MeterValues,881,0.000
1782315536.084,2026-06-24T16:38:56,incoming,MeterValues,0,0.319
1782315536.084,2026-06-24T16:38:56,outgoing,CallResult,45,0.000
1782315542.921,2026-06-24T16:39:02,incoming,Heartbeat,57,0.000
1782315542.922,2026-06-24T16:39:02,outgoing,CallResult,81,0.000
1782315546.292,2026-06-24T16:39:06,incoming,MeterValues,881,0.000
1782315546.295,2026-06-24T16:39:06,incoming,MeterValues,0,0.389
1782315546.295,2026-06-24T16:39:06,outgoing,CallResult,45,0.000
1782315552.937,2026-06-24T16:39:12,incoming,Heartbeat,57,0.000
1782315552.938,2026-06-24T16:39:12,outgoing,CallResult,81,0.000
1782315556.492,2026-06-24T16:39:16,incoming,MeterValues,881,0.000
1782315556.494,2026-06-24T16:39:16,incoming,MeterValues,0,0.394
1782315556.495,2026-06-24T16:39:16,outgoing,CallResult,45,0.000
1782315562.960,2026-06-24T16:39:22,incoming,Heartbeat,57,0.000
1782315562.961,2026-06-24T16:39:22,outgoing,CallResult,81,0.000
1782315566.746,2026-06-24T16:39:26,incoming,MeterValues,881,0.000
1782315566.749,2026-06-24T16:39:26,incoming,MeterValues,0,0.392
1782315566.749,2026-06-24T16:39:26,outgoing,CallResult,45,0.000
1782315573.145,2026-06-24T16:39:33,incoming,Heartbeat,57,0.000
1782315573.146,2026-06-24T16:39:33,outgoing,CallResult,81,0.000
1782315576.934,2026-06-24T16:39:36,incoming,MeterValues,881,0.000
1782315576.937,2026-06-24T16:39:36,incoming,MeterValues,0,0.391
1782315576.983,2026-06-24T16:39:36,outgoing,CallResult,45,0.000
1782315583.324,2026-06-24T16:39:43,incoming,Heartbeat,57,0.000
1782315583.325,2026-06-24T16:39:43,outgoing,CallResult,81,0.000
1782315587.110,2026-06-24T16:39:47,incoming,MeterValues,881,0.000
1782315587.113,2026-06-24T16:39:47,incoming,MeterValues,0,0.408
1782315587.113,2026-06-24T16:39:47,outgoing,CallResult,45,0.000
1782315593.521,2026-06-24T16:39:53,incoming,Heartbeat,57,0.000
1782315593.522,2026-06-24T16:39:53,outgoing,CallResult,81,0.000
1782315597.290,2026-06-24T16:39:57,incoming,MeterValues,881,0.000
1782315597.293,2026-06-24T16:39:57,incoming,MeterValues,0,0.409
1782315597.293,2026-06-24T16:39:57,outgoing,CallResult,45,0.000
1782315603.647,2026-06-24T16:40:03,incoming,Heartbeat,57,0.000
1782315603.648,2026-06-24T16:40:03,outgoing,CallResult,81,0.000
1782315607.477,2026-06-24T16:40:07,incoming,MeterValues,881,0.000
1782315607.479,2026-06-24T16:40:07,incoming,MeterValues,0,0.232
1782315607.479,2026-06-24T16:40:07,outgoing,CallResult,45,0.000
1782315613.839,2026-06-24T16:40:13,incoming,Heartbeat,57,0.000
1782315613.840,2026-06-24T16:40:13,outgoing,CallResult,81,0.000
1782315617.659,2026-06-24T16:40:17,incoming,MeterValues,881,0.000
1782315617.662,2026-06-24T16:40:17,incoming,MeterValues,0,0.283
1782315617.662,2026-06-24T16:40:17,outgoing,CallResult,45,0.000
1782315624.017,2026-06-24T16:40:24,incoming,Heartbeat,57,0.000
1782315624.018,2026-06-24T16:40:24,outgoing,CallResult,81,0.000
1782315627.877,2026-06-24T16:40:27,incoming,MeterValues,881,0.000
1782315627.880,2026-06-24T16:40:27,incoming,MeterValues,0,0.277
1782315627.880,2026-06-24T16:40:27,outgoing,CallResult,45,0.000
1782315634.033,2026-06-24T16:40:34,incoming,Heartbeat,57,0.000
1782315634.034,2026-06-24T16:40:34,outgoing,CallResult,81,0.000
1782315637.910,2026-06-24T16:40:37,incoming,MeterValues,881,0.000
1782315637.913,2026-06-24T16:40:37,incoming,MeterValues,0,0.295
1782315637.913,2026-06-24T16:40:37,outgoing,CallResult,45,0.000
1782315644.272,2026-06-24T16:40:44,incoming,Heartbeat,57,0.000
1782315644.273,2026-06-24T16:40:44,outgoing,CallResult,81,0.000
1782315648.335,2026-06-24T16:40:48,incoming,MeterValues,881,0.000
1782315648.337,2026-06-24T16:40:48,incoming,MeterValues,0,0.247
1782315648.337,2026-06-24T16:40:48,outgoing,CallResult,45,0.000
1782315654.282,2026-06-24T16:40:54,incoming,Heartbeat,57,0.000
1782315654.283,2026-06-24T16:40:54,outgoing,CallResult,81,0.000
1782315658.476,2026-06-24T16:40:58,incoming,MeterValues,881,0.000
1782315658.478,2026-06-24T16:40:58,incoming,MeterValues,0,0.273
1782315658.479,2026-06-24T16:40:58,outgoing,CallResult,45,0.000
1782315664.441,2026-06-24T16:41:04,incoming,Heartbeat,57,0.000
1782315664.442,2026-06-24T16:41:04,outgoing,CallResult,81,0.000
1782315668.510,2026-06-24T16:41:08,incoming,MeterValues,881,0.000
1782315668.513,2026-06-24T16:41:08,incoming,MeterValues,0,0.395
1782315668.513,2026-06-24T16:41:08,outgoing,CallResult,45,0.000
1782315674.646,2026-06-24T16:41:14,incoming,Heartbeat,57,0.000
1782315674.647,2026-06-24T16:41:14,outgoing,CallResult,81,0.000
1782315678.925,2026-06-24T16:41:18,incoming,MeterValues,881,0.000
1782315678.928,2026-06-24T16:41:18,incoming,MeterValues,0,0.271
1782315678.928,2026-06-24T16:41:18,outgoing,CallResult,45,0.000
1782315684.867,2026-06-24T16:41:24,incoming,Heartbeat,57,0.000
1782315684.868,2026-06-24T16:41:24,outgoing,CallResult,81,0.000
1782315689.108,2026-06-24T16:41:29,incoming,MeterValues,881,0.000
1782315689.110,2026-06-24T16:41:29,incoming,MeterValues,0,0.215
1782315689.111,2026-06-24T16:41:29,outgoing,CallResult,45,0.000
1782315695.049,2026-06-24T16:41:35,incoming,Heartbeat,57,0.000
1782315695.050,2026-06-24T16:41:35,outgoing,CallResult,81,0.000
1782315697.857,2026-06-24T16:41:37,outgoing,SetVariables,461,0.000
1782315697.900,2026-06-24T16:41:37,incoming,CallResult,472,0.000
1782315699.258,2026-06-24T16:41:39,incoming,MeterValues,881,0.000
1782315699.260,2026-06-24T16:41:39,incoming,MeterValues,0,0.273
1782315699.261,2026-06-24T16:41:39,outgoing,CallResult,45,0.000
1782315703.067,2026-06-24T16:41:43,outgoing,SetVariables,461,0.000
1782315703.182,2026-06-24T16:41:43,incoming,CallResult,472,0.000
1782315705.236,2026-06-24T16:41:45,incoming,Heartbeat,57,0.000
1782315705.238,2026-06-24T16:41:45,outgoing,CallResult,81,0.000
1782315707.926,2026-06-24T16:41:47,outgoing,SetVariables,461,0.000
1782315707.960,2026-06-24T16:41:47,incoming,CallResult,472,0.000
1782315709.292,2026-06-24T16:41:49,incoming,MeterValues,881,0.000
1782315709.294,2026-06-24T16:41:49,incoming,MeterValues,0,0.378
1782315709.295,2026-06-24T16:41:49,outgoing,CallResult,45,0.000
1782315715.441,2026-06-24T16:41:55,incoming,Heartbeat,57,0.000
1782315715.442,2026-06-24T16:41:55,outgoing,CallResult,81,0.000
1782315719.322,2026-06-24T16:41:59,incoming,MeterValues,881,0.000
1782315719.324,2026-06-24T16:41:59,incoming,MeterValues,0,0.409
1782315719.325,2026-06-24T16:41:59,outgoing,CallResult,45,0.000
1782315725.652,2026-06-24T16:42:05,incoming,Heartbeat,57,0.000
1782315725.653,2026-06-24T16:42:05,outgoing,CallResult,81,0.000
1782315729.540,2026-06-24T16:42:09,incoming,MeterValues,881,0.000
1782315729.543,2026-06-24T16:42:09,incoming,MeterValues,0,0.289
1782315729.543,2026-06-24T16:42:09,outgoing,CallResult,45,0.000
1782315735.836,2026-06-24T16:42:15,incoming,Heartbeat,57,0.000
1782315735.837,2026-06-24T16:42:15,outgoing,CallResult,81,0.000
1782315739.691,2026-06-24T16:42:19,incoming,MeterValues,881,0.000
1782315739.694,2026-06-24T16:42:19,incoming,MeterValues,0,0.380
1782315739.694,2026-06-24T16:42:19,outgoing,CallResult,45,0.000
1782315746.001,2026-06-24T16:42:26,incoming,Heartbeat,57,0.000
1782315746.002,2026-06-24T16:42:26,outgoing,CallResult,81,0.000
1782315749.902,2026-06-24T16:42:29,incoming,MeterValues,881,0.000
1782315749.904,2026-06-24T16:42:29,incoming,MeterValues,0,0.247
1782315749.905,2026-06-24T16:42:29,outgoing,CallResult,45,0.000
1782315756.014,2026-06-24T16:42:36,incoming,Heartbeat,57,0.000
1782315756.016,2026-06-24T16:42:36,outgoing,CallResult,81,0.000
1782315760.060,2026-06-24T16:42:40,incoming,MeterValues,880,0.000
1782315760.063,2026-06-24T16:42:40,incoming,MeterValues,0,0.273
1782315760.063,2026-06-24T16:42:40,outgoing,CallResult,45,0.000
1782315766.402,2026-06-24T16:42:46,incoming,Heartbeat,57,0.000
1782315766.403,2026-06-24T16:42:46,outgoing,CallResult,81,0.000
1782315770.293,2026-06-24T16:42:50,incoming,MeterValues,881,0.000
1782315770.296,2026-06-24T16:42:50,incoming,MeterValues,0,0.278
1782315770.296,2026-06-24T16:42:50,outgoing,CallResult,45,0.000
1782315776.586,2026-06-24T16:42:56,incoming,Heartbeat,57,0.000
1782315776.587,2026-06-24T16:42:56,outgoing,CallResult,81,0.000
1782315780.482,2026-06-24T16:43:00,incoming,MeterValues,880,0.000
1782315780.484,2026-06-24T16:43:00,incoming,MeterValues,0,0.237
1782315780.484,2026-06-24T16:43:00,outgoing,CallResult,45,0.000
1782315786.706,2026-06-24T16:43:06,incoming,Heartbeat,57,0.000
1782315786.708,2026-06-24T16:43:06,outgoing,CallResult,81,0.000
1782315790.629,2026-06-24T16:43:10,incoming,MeterValues,881,0.000
1782315790.632,2026-06-24T16:43:10,incoming,MeterValues,0,0.289
1782315790.632,2026-06-24T16:43:10,outgoing,CallResult,45,0.000
1782315796.725,2026-06-24T16:43:16,incoming,Heartbeat,57,0.000
1782315796.726,2026-06-24T16:43:16,outgoing,CallResult,81,0.000
1782315800.890,2026-06-24T16:43:20,incoming,MeterValues,880,0.000
1782315800.893,2026-06-24T16:43:20,incoming,MeterValues,0,0.296
1782315800.893,2026-06-24T16:43:20,outgoing,CallResult,45,0.000
1782315806.735,2026-06-24T16:43:26,incoming,Heartbeat,57,0.000
1782315806.736,2026-06-24T16:43:26,outgoing,CallResult,81,0.000
1782315811.015,2026-06-24T16:43:31,incoming,MeterValues,881,0.000
1782315811.018,2026-06-24T16:43:31,incoming,MeterValues,0,0.280
1782315811.018,2026-06-24T16:43:31,outgoing,CallResult,45,0.000
1782315816.908,2026-06-24T16:43:36,incoming,Heartbeat,57,0.000
1782315816.909,2026-06-24T16:43:36,outgoing,CallResult,81,0.000
1782315821.208,2026-06-24T16:43:41,incoming,MeterValues,880,0.000
1782315821.210,2026-06-24T16:43:41,incoming,MeterValues,0,0.278
1782315821.211,2026-06-24T16:43:41,outgoing,CallResult,45,0.000
1782315827.253,2026-06-24T16:43:47,incoming,Heartbeat,57,0.000
1782315827.254,2026-06-24T16:43:47,outgoing,CallResult,81,0.000
1782315831.244,2026-06-24T16:43:51,incoming,MeterValues,881,0.000
1782315831.246,2026-06-24T16:43:51,incoming,MeterValues,0,0.283
1782315831.247,2026-06-24T16:43:51,outgoing,CallResult,45,0.000
1782315837.274,2026-06-24T16:43:57,incoming,Heartbeat,57,0.000
1782315837.275,2026-06-24T16:43:57,outgoing,CallResult,81,0.000
1782315841.291,2026-06-24T16:44:01,incoming,MeterValues,870,0.000
1782315841.293,2026-06-24T16:44:01,incoming,MeterValues,0,0.278
1782315841.294,2026-06-24T16:44:01,outgoing,CallResult,45,0.000
1782315847.291,2026-06-24T16:44:07,incoming,Heartbeat,57,0.000
1782315847.292,2026-06-24T16:44:07,outgoing,CallResult,81,0.000
1782315851.339,2026-06-24T16:44:11,incoming,MeterValues,870,0.000
1782315851.341,2026-06-24T16:44:11,incoming,MeterValues,0,0.223
1782315851.342,2026-06-24T16:44:11,outgoing,CallResult,45,0.000
1782315857.306,2026-06-24T16:44:17,incoming,Heartbeat,57,0.000
1782315857.307,2026-06-24T16:44:17,outgoing,CallResult,81,0.000
1782315861.387,2026-06-24T16:44:21,incoming,MeterValues,870,0.000
1782315861.389,2026-06-24T16:44:21,incoming,MeterValues,0,0.269
1782315861.390,2026-06-24T16:44:21,outgoing,CallResult,45,0.000
1782315867.326,2026-06-24T16:44:27,incoming,Heartbeat,57,0.000
1782315867.327,2026-06-24T16:44:27,outgoing,CallResult,81,0.000
1782315871.435,2026-06-24T16:44:31,incoming,MeterValues,870,0.000
1782315871.437,2026-06-24T16:44:31,incoming,MeterValues,0,0.269
1782315871.438,2026-06-24T16:44:31,outgoing,CallResult,45,0.000
1782315877.342,2026-06-24T16:44:37,incoming,Heartbeat,57,0.000
1782315877.343,2026-06-24T16:44:37,outgoing,CallResult,81,0.000
1782315881.483,2026-06-24T16:44:41,incoming,MeterValues,870,0.000
1782315881.485,2026-06-24T16:44:41,incoming,MeterValues,0,0.267
1782315881.486,2026-06-24T16:44:41,outgoing,CallResult,45,0.000
1782315887.363,2026-06-24T16:44:47,incoming,Heartbeat,57,0.000
1782315887.364,2026-06-24T16:44:47,outgoing,CallResult,81,0.000
1782315891.529,2026-06-24T16:44:51,incoming,MeterValues,870,0.000
1782315891.531,2026-06-24T16:44:51,incoming,MeterValues,0,0.262
1782315891.531,2026-06-24T16:44:51,outgoing,CallResult,45,0.000
1782315897.382,2026-06-24T16:44:57,incoming,Heartbeat,57,0.000
1782315897.383,2026-06-24T16:44:57,outgoing,CallResult,81,0.000
1782315901.576,2026-06-24T16:45:01,incoming,MeterValues,870,0.000
1782315901.579,2026-06-24T16:45:01,incoming,MeterValues,0,0.280
1782315901.579,2026-06-24T16:45:01,outgoing,CallResult,45,0.000
1782315907.402,2026-06-24T16:45:07,incoming,Heartbeat,57,0.000
1782315907.403,2026-06-24T16:45:07,outgoing,CallResult,81,0.000
1782315911.619,2026-06-24T16:45:11,incoming,MeterValues,870,0.000
1782315911.622,2026-06-24T16:45:11,incoming,MeterValues,0,0.287
1782315911.623,2026-06-24T16:45:11,outgoing,CallResult,45,0.000
1782315917.422,2026-06-24T16:45:17,incoming,Heartbeat,57,0.000
1782315917.423,2026-06-24T16:45:17,outgoing,CallResult,81,0.000
1782315921.667,2026-06-24T16:45:21,incoming,MeterValues,870,0.000
1782315921.669,2026-06-24T16:45:21,incoming,MeterValues,0,0.231
1782315921.670,2026-06-24T16:45:21,outgoing,CallResult,45,0.000
1782315927.444,2026-06-24T16:45:27,incoming,Heartbeat,57,0.000
1782315927.445,2026-06-24T16:45:27,outgoing,CallResult,81,0.000
1782315931.714,2026-06-24T16:45:31,incoming,MeterValues,870,0.000
1782315931.717,2026-06-24T16:45:31,incoming,MeterValues,0,0.270
1782315931.717,2026-06-24T16:45:31,outgoing,CallResult,45,0.000
1782315937.466,2026-06-24T16:45:37,incoming,Heartbeat,57,0.000
1782315937.467,2026-06-24T16:45:37,outgoing,CallResult,81,0.000
1782315941.766,2026-06-24T16:45:41,incoming,MeterValues,870,0.000
1782315941.769,2026-06-24T16:45:41,incoming,MeterValues,0,0.274
1782315941.770,2026-06-24T16:45:41,outgoing,CallResult,45,0.000
1782315947.487,2026-06-24T16:45:47,incoming,Heartbeat,57,0.000
1782315947.488,2026-06-24T16:45:47,outgoing,CallResult,81,0.000
1782315951.814,2026-06-24T16:45:51,incoming,MeterValues,870,0.000
1782315951.816,2026-06-24T16:45:51,incoming,MeterValues,0,0.303
1782315951.817,2026-06-24T16:45:51,outgoing,CallResult,45,0.000
1782315957.509,2026-06-24T16:45:57,incoming,Heartbeat,57,0.000
1782315957.510,2026-06-24T16:45:57,outgoing,CallResult,81,0.000
1782315961.860,2026-06-24T16:46:01,incoming,MeterValues,870,0.000
1782315961.863,2026-06-24T16:46:01,incoming,MeterValues,0,0.273
1782315961.863,2026-06-24T16:46:01,outgoing,CallResult,45,0.000
1782315967.531,2026-06-24T16:46:07,incoming,Heartbeat,57,0.000
1782315967.531,2026-06-24T16:46:07,outgoing,CallResult,81,0.000
1782315971.916,2026-06-24T16:46:11,incoming,MeterValues,870,0.000
1782315971.919,2026-06-24T16:46:11,incoming,MeterValues,0,0.272
1782315971.920,2026-06-24T16:46:11,outgoing,CallResult,45,0.000
1782315977.549,2026-06-24T16:46:17,incoming,Heartbeat,57,0.000
1782315977.550,2026-06-24T16:46:17,outgoing,CallResult,81,0.000
1782315981.977,2026-06-24T16:46:21,incoming,MeterValues,870,0.000
1782315981.980,2026-06-24T16:46:21,incoming,MeterValues,0,0.277
1782315981.980,2026-06-24T16:46:21,outgoing,CallResult,45,0.000
1782315987.563,2026-06-24T16:46:27,incoming,Heartbeat,57,0.000
1782315987.564,2026-06-24T16:46:27,outgoing,CallResult,81,0.000
1782315992.030,2026-06-24T16:46:32,incoming,MeterValues,870,0.000
1782315992.033,2026-06-24T16:46:32,incoming,MeterValues,0,0.274
1782315992.033,2026-06-24T16:46:32,outgoing,CallResult,45,0.000
1782315997.585,2026-06-24T16:46:37,incoming,Heartbeat,57,0.000
1782315997.586,2026-06-24T16:46:37,outgoing,CallResult,81,0.000
1782316002.079,2026-06-24T16:46:42,incoming,MeterValues,870,0.000
1782316002.082,2026-06-24T16:46:42,incoming,MeterValues,0,0.278
1782316002.082,2026-06-24T16:46:42,outgoing,CallResult,45,0.000
1782316007.600,2026-06-24T16:46:47,incoming,Heartbeat,57,0.000
1782316007.601,2026-06-24T16:46:47,outgoing,CallResult,81,0.000
1782316012.131,2026-06-24T16:46:52,incoming,MeterValues,870,0.000
1782316012.133,2026-06-24T16:46:52,incoming,MeterValues,0,0.280
1782316012.134,2026-06-24T16:46:52,outgoing,CallResult,45,0.000
1782316017.617,2026-06-24T16:46:57,incoming,Heartbeat,57,0.000
1782316017.618,2026-06-24T16:46:57,outgoing,CallResult,81,0.000
1782316022.179,2026-06-24T16:47:02,incoming,MeterValues,870,0.000
1782316022.182,2026-06-24T16:47:02,incoming,MeterValues,0,0.270
1782316022.182,2026-06-24T16:47:02,outgoing,CallResult,45,0.000
1782316027.635,2026-06-24T16:47:07,incoming,Heartbeat,57,0.000
1782316027.636,2026-06-24T16:47:07,outgoing,CallResult,81,0.000
1782316032.227,2026-06-24T16:47:12,incoming,MeterValues,870,0.000
1782316032.230,2026-06-24T16:47:12,incoming,MeterValues,0,0.271
1782316032.230,2026-06-24T16:47:12,outgoing,CallResult,45,0.000
1782316037.650,2026-06-24T16:47:17,incoming,Heartbeat,57,0.000
1782316037.653,2026-06-24T16:47:17,outgoing,CallResult,81,0.000
1782316042.275,2026-06-24T16:47:22,incoming,MeterValues,870,0.000
1782316042.278,2026-06-24T16:47:22,incoming,MeterValues,0,0.307
1782316042.278,2026-06-24T16:47:22,outgoing,CallResult,45,0.000
1782316047.672,2026-06-24T16:47:27,incoming,Heartbeat,57,0.000
1782316047.673,2026-06-24T16:47:27,outgoing,CallResult,81,0.000
1782316052.324,2026-06-24T16:47:32,incoming,MeterValues,870,0.000
1782316052.326,2026-06-24T16:47:32,incoming,MeterValues,0,0.295
1782316052.327,2026-06-24T16:47:32,outgoing,CallResult,45,0.000
1782316057.692,2026-06-24T16:47:37,incoming,Heartbeat,57,0.000
1782316057.695,2026-06-24T16:47:37,outgoing,CallResult,81,0.000
1782316062.372,2026-06-24T16:47:42,incoming,MeterValues,870,0.000
1782316062.374,2026-06-24T16:47:42,incoming,MeterValues,0,0.270
1782316062.375,2026-06-24T16:47:42,outgoing,CallResult,45,0.000
1782316067.714,2026-06-24T16:47:47,incoming,Heartbeat,57,0.000
1782316067.715,2026-06-24T16:47:47,outgoing,CallResult,81,0.000
1782316072.420,2026-06-24T16:47:52,incoming,MeterValues,870,0.000
1782316072.422,2026-06-24T16:47:52,incoming,MeterValues,0,0.271
1782316072.423,2026-06-24T16:47:52,outgoing,CallResult,45,0.000
1782316077.729,2026-06-24T16:47:57,incoming,Heartbeat,57,0.000
1782316077.730,2026-06-24T16:47:57,outgoing,CallResult,81,0.000
1782316082.468,2026-06-24T16:48:02,incoming,MeterValues,870,0.000
1782316082.471,2026-06-24T16:48:02,incoming,MeterValues,0,0.273
1782316082.471,2026-06-24T16:48:02,outgoing,CallResult,45,0.000
1782316087.749,2026-06-24T16:48:07,incoming,Heartbeat,57,0.000
1782316087.750,2026-06-24T16:48:07,outgoing,CallResult,81,0.000
1782316092.527,2026-06-24T16:48:12,incoming,MeterValues,870,0.000
1782316092.530,2026-06-24T16:48:12,incoming,MeterValues,0,0.265
1782316092.530,2026-06-24T16:48:12,outgoing,CallResult,45,0.000
1782316097.768,2026-06-24T16:48:17,incoming,Heartbeat,57,0.000
1782316097.769,2026-06-24T16:48:17,outgoing,CallResult,81,0.000
1782316102.576,2026-06-24T16:48:22,incoming,MeterValues,870,0.000
1782316102.579,2026-06-24T16:48:22,incoming,MeterValues,0,0.267
1782316102.579,2026-06-24T16:48:22,outgoing,CallResult,45,0.000
1782316107.785,2026-06-24T16:48:27,incoming,Heartbeat,57,0.000
1782316107.786,2026-06-24T16:48:27,outgoing,CallResult,81,0.000
1782316112.624,2026-06-24T16:48:32,incoming,MeterValues,870,0.000
1782316112.626,2026-06-24T16:48:32,incoming,MeterValues,0,0.271
1782316112.627,2026-06-24T16:48:32,outgoing,CallResult,45,0.000
1782316117.801,2026-06-24T16:48:37,incoming,Heartbeat,57,0.000
1782316117.802,2026-06-24T16:48:37,outgoing,CallResult,81,0.000
1782316122.672,2026-06-24T16:48:42,incoming,MeterValues,870,0.000
1782316122.675,2026-06-24T16:48:42,incoming,MeterValues,0,0.303
1782316122.675,2026-06-24T16:48:42,outgoing,CallResult,45,0.000
1782316127.816,2026-06-24T16:48:47,incoming,Heartbeat,57,0.000
1782316127.818,2026-06-24T16:48:47,outgoing,CallResult,81,0.000
1782316132.720,2026-06-24T16:48:52,incoming,MeterValues,870,0.000
1782316132.723,2026-06-24T16:48:52,incoming,MeterValues,0,0.273
1782316132.723,2026-06-24T16:48:52,outgoing,CallResult,45,0.000
1782316137.836,2026-06-24T16:48:57,incoming,Heartbeat,57,0.000
1782316137.837,2026-06-24T16:48:57,outgoing,CallResult,81,0.000
1782316142.767,2026-06-24T16:49:02,incoming,MeterValues,870,0.000
1782316142.770,2026-06-24T16:49:02,incoming,MeterValues,0,0.276
1782316142.770,2026-06-24T16:49:02,outgoing,CallResult,45,0.000
1782316147.858,2026-06-24T16:49:07,incoming,Heartbeat,57,0.000
1782316147.859,2026-06-24T16:49:07,outgoing,CallResult,81,0.000
1782316152.816,2026-06-24T16:49:12,incoming,MeterValues,870,0.000
1782316152.819,2026-06-24T16:49:12,incoming,MeterValues,0,0.271
1782316152.819,2026-06-24T16:49:12,outgoing,CallResult,45,0.000
1782316157.879,2026-06-24T16:49:17,incoming,Heartbeat,57,0.000
1782316157.880,2026-06-24T16:49:17,outgoing,CallResult,81,0.000
1782316162.865,2026-06-24T16:49:22,incoming,MeterValues,870,0.000
1782316162.867,2026-06-24T16:49:22,incoming,MeterValues,0,0.254
1782316162.867,2026-06-24T16:49:22,outgoing,CallResult,45,0.000
1782316167.899,2026-06-24T16:49:27,incoming,Heartbeat,57,0.000
1782316167.900,2026-06-24T16:49:27,outgoing,CallResult,81,0.000
1782316172.914,2026-06-24T16:49:32,incoming,MeterValues,870,0.000
1782316172.917,2026-06-24T16:49:32,incoming,MeterValues,0,0.273
1782316172.917,2026-06-24T16:49:32,outgoing,CallResult,45,0.000
1782316177.919,2026-06-24T16:49:37,incoming,Heartbeat,57,0.000
1782316177.920,2026-06-24T16:49:37,outgoing,CallResult,81,0.000
1782316182.963,2026-06-24T16:49:42,incoming,MeterValues,870,0.000
1782316182.966,2026-06-24T16:49:42,incoming,MeterValues,0,0.268
1782316182.966,2026-06-24T16:49:42,outgoing,CallResult,45,0.000
1782316187.939,2026-06-24T16:49:47,incoming,Heartbeat,57,0.000
1782316187.940,2026-06-24T16:49:47,outgoing,CallResult,81,0.000
1782316193.011,2026-06-24T16:49:53,incoming,MeterValues,870,0.000
1782316193.014,2026-06-24T16:49:53,incoming,MeterValues,0,0.280
1782316193.014,2026-06-24T16:49:53,outgoing,CallResult,45,0.000
1782316197.955,2026-06-24T16:49:57,incoming,Heartbeat,57,0.000
1782316197.956,2026-06-24T16:49:57,outgoing,CallResult,81,0.000
1782316203.060,2026-06-24T16:50:03,incoming,MeterValues,870,0.000
1782316203.062,2026-06-24T16:50:03,incoming,MeterValues,0,0.273
1782316203.063,2026-06-24T16:50:03,outgoing,CallResult,45,0.000
1782316207.975,2026-06-24T16:50:07,incoming,Heartbeat,57,0.000
1782316207.976,2026-06-24T16:50:07,outgoing,CallResult,81,0.000
1782316213.110,2026-06-24T16:50:13,incoming,MeterValues,870,0.000
1782316213.112,2026-06-24T16:50:13,incoming,MeterValues,0,0.218
1782316213.113,2026-06-24T16:50:13,outgoing,CallResult,45,0.000
1782316217.995,2026-06-24T16:50:17,incoming,Heartbeat,57,0.000
